Replacement Policy = CLOCK
-------------------------------------
Page   Content of Frames
93     63 67 32 11 52 16 35 75 69 58 09 97 86 40 62 37 99 66 72 74 79 95 56 10 46 24 30 06 53 25 12 49 83 54 41 42 70 94 82 81 64 65 33 15 07 05 84 08 93 51 
13 F   63 67 32 11 52 16 35 75 69 58 09 97 86 40 62 37 99 66 72 74 79 95 56 10 13 24 30 06 53 25 12 49 83 54 41 42 70 94 82 81 64 65 33 15 07 05 84 08 93 51 
93     63 67 32 11 52 16 35 75 69 58 09 97 86 40 62 37 99 66 72 74 79 95 56 10 13 24 30 06 53 25 12 49 83 54 41 42 70 94 82 81 64 65 33 15 07 05 84 08 93 51 
92 F   63 67 32 11 52 16 35 75 69 58 09 97 86 40 62 37 99 66 72 74 79 95 56 10 13 24 30 92 53 25 12 49 83 54 41 42 70 94 82 81 64 65 33 15 07 05 84 08 93 51 
54     63 67 32 11 52 16 35 75 69 58 09 97 86 40 62 37 99 66 72 74 79 95 56 10 13 24 30 92 53 25 12 49 83 54 41 42 70 94 82 81 64 65 33 15 07 05 84 08 93 51 
96 F   63 67 32 11 52 16 35 75 69 58 09 97 86 40 62 37 99 66 72 74 79 95 56 10 13 24 30 92 53 25 12 49 83 54 96 42 70 94 82 81 64 65 33 15 07 05 84 08 93 51 
47 F   63 67 32 11 52 16 35 75 69 58 09 97 86 40 62 37 99 66 72 74 79 95 56 10 13 24 30 92 53 25 12 49 83 54 96 42 70 94 82 81 64 65 47 15 07 05 84 08 93 51 
79     63 67 32 11 52 16 35 75 69 58 09 97 86 40 62 37 99 66 72 74 79 95 56 10 13 24 30 92 53 25 12 49 83 54 96 42 70 94 82 81 64 65 47 15 07 05 84 08 93 51 
48 F   63 67 32 11 52 16 35 75 69 58 09 97 86 40 62 37 99 66 72 74 79 95 56 10 13 24 30 92 53 25 12 49 83 54 96 42 70 94 82 81 64 65 47 48 07 05 84 08 93 51 
61 F   63 61 32 11 52 16 35 75 69 58 09 97 86 40 62 37 99 66 72 74 79 95 56 10 13 24 30 92 53 25 12 49 83 54 96 42 70 94 82 81 64 65 47 48 07 05 84 08 93 51 
68 F   63 61 32 11 68 16 35 75 69 58 09 97 86 40 62 37 99 66 72 74 79 95 56 10 13 24 30 92 53 25 12 49 83 54 96 42 70 94 82 81 64 65 47 48 07 05 84 08 93 51 
42     63 61 32 11 68 16 35 75 69 58 09 97 86 40 62 37 99 66 72 74 79 95 56 10 13 24 30 92 53 25 12 49 83 54 96 42 70 94 82 81 64 65 47 48 07 05 84 08 93 51 
61     63 61 32 11 68 16 35 75 69 58 09 97 86 40 62 37 99 66 72 74 79 95 56 10 13 24 30 92 53 25 12 49 83 54 96 42 70 94 82 81 64 65 47 48 07 05 84 08 93 51 
47     63 61 32 11 68 16 35 75 69 58 09 97 86 40 62 37 99 66 72 74 79 95 56 10 13 24 30 92 53 25 12 49 83 54 96 42 70 94 82 81 64 65 47 48 07 05 84 08 93 51 
75     63 61 32 11 68 16 35 75 69 58 09 97 86 40 62 37 99 66 72 74 79 95 56 10 13 24 30 92 53 25 12 49 83 54 96 42 70 94 82 81 64 65 47 48 07 05 84 08 93 51 
83     63 61 32 11 68 16 35 75 69 58 09 97 86 40 62 37 99 66 72 74 79 95 56 10 13 24 30 92 53 25 12 49 83 54 96 42 70 94 82 81 64 65 47 48 07 05 84 08 93 51 
50 F   63 61 32 11 68 16 35 75 69 58 50 97 86 40 62 37 99 66 72 74 79 95 56 10 13 24 30 92 53 25 12 49 83 54 96 42 70 94 82 81 64 65 47 48 07 05 84 08 93 51 
10     63 61 32 11 68 16 35 75 69 58 50 97 86 40 62 37 99 66 72 74 79 95 56 10 13 24 30 92 53 25 12 49 83 54 96 42 70 94 82 81 64 65 47 48 07 05 84 08 93 51 
77 F   63 61 32 11 68 16 35 75 69 58 50 97 77 40 62 37 99 66 72 74 79 95 56 10 13 24 30 92 53 25 12 49 83 54 96 42 70 94 82 81 64 65 47 48 07 05 84 08 93 51 
04 F   63 61 32 11 68 16 35 75 69 58 50 97 77 04 62 37 99 66 72 74 79 95 56 10 13 24 30 92 53 25 12 49 83 54 96 42 70 94 82 81 64 65 47 48 07 05 84 08 93 51 
73 F   63 61 32 11 68 16 35 75 69 58 50 97 77 04 62 73 99 66 72 74 79 95 56 10 13 24 30 92 53 25 12 49 83 54 96 42 70 94 82 81 64 65 47 48 07 05 84 08 93 51 
52 F   63 61 32 11 68 16 35 75 69 58 50 97 77 04 62 73 52 66 72 74 79 95 56 10 13 24 30 92 53 25 12 49 83 54 96 42 70 94 82 81 64 65 47 48 07 05 84 08 93 51 
48     63 61 32 11 68 16 35 75 69 58 50 97 77 04 62 73 52 66 72 74 79 95 56 10 13 24 30 92 53 25 12 49 83 54 96 42 70 94 82 81 64 65 47 48 07 05 84 08 93 51 
27 F   63 61 32 11 68 16 35 75 69 58 50 97 77 04 62 73 52 66 72 27 79 95 56 10 13 24 30 92 53 25 12 49 83 54 96 42 70 94 82 81 64 65 47 48 07 05 84 08 93 51 
67 F   63 61 32 11 68 16 35 75 69 58 50 97 77 04 62 73 52 66 72 27 79 95 56 10 13 67 30 92 53 25 12 49 83 54 96 42 70 94 82 81 64 65 47 48 07 05 84 08 93 51 
15 F   63 61 32 11 68 16 35 75 69 58 50 97 77 04 62 73 52 66 72 27 79 95 56 10 13 67 15 92 53 25 12 49 83 54 96 42 70 94 82 81 64 65 47 48 07 05 84 08 93 51 
61     63 61 32 11 68 16 35 75 69 58 50 97 77 04 62 73 52 66 72 27 79 95 56 10 13 67 15 92 53 25 12 49 83 54 96 42 70 94 82 81 64 65 47 48 07 05 84 08 93 51 
46 F   63 61 32 11 68 16 35 75 69 58 50 97 77 04 62 73 52 66 72 27 79 95 56 10 13 67 15 92 46 25 12 49 83 54 96 42 70 94 82 81 64 65 47 48 07 05 84 08 93 51 
02 F   63 61 32 11 68 16 35 75 69 58 50 97 77 04 62 73 52 66 72 27 79 95 56 10 13 67 15 92 46 02 12 49 83 54 96 42 70 94 82 81 64 65 47 48 07 05 84 08 93 51 
94     63 61 32 11 68 16 35 75 69 58 50 97 77 04 62 73 52 66 72 27 79 95 56 10 13 67 15 92 46 02 12 49 83 54 96 42 70 94 82 81 64 65 47 48 07 05 84 08 93 51 
84     63 61 32 11 68 16 35 75 69 58 50 97 77 04 62 73 52 66 72 27 79 95 56 10 13 67 15 92 46 02 12 49 83 54 96 42 70 94 82 81 64 65 47 48 07 05 84 08 93 51 
62     63 61 32 11 68 16 35 75 69 58 50 97 77 04 62 73 52 66 72 27 79 95 56 10 13 67 15 92 46 02 12 49 83 54 96 42 70 94 82 81 64 65 47 48 07 05 84 08 93 51 
03 F   63 61 32 11 68 16 35 75 69 58 50 97 77 04 62 73 52 66 72 27 79 95 56 10 13 67 15 92 46 02 03 49 83 54 96 42 70 94 82 81 64 65 47 48 07 05 84 08 93 51 
41 F   63 61 32 11 68 16 35 75 69 58 50 97 77 04 62 73 52 66 72 27 79 95 56 10 13 67 15 92 46 02 03 41 83 54 96 42 70 94 82 81 64 65 47 48 07 05 84 08 93 51 
15     63 61 32 11 68 16 35 75 69 58 50 97 77 04 62 73 52 66 72 27 79 95 56 10 13 67 15 92 46 02 03 41 83 54 96 42 70 94 82 81 64 65 47 48 07 05 84 08 93 51 
35     63 61 32 11 68 16 35 75 69 58 50 97 77 04 62 73 52 66 72 27 79 95 56 10 13 67 15 92 46 02 03 41 83 54 96 42 70 94 82 81 64 65 47 48 07 05 84 08 93 51 
86 F   63 61 32 11 68 16 35 75 69 58 50 97 77 04 62 73 52 66 72 27 79 95 56 10 13 67 15 92 46 02 03 41 83 86 96 42 70 94 82 81 64 65 47 48 07 05 84 08 93 51 
22 F   63 61 32 11 68 16 35 75 69 58 50 97 77 04 62 73 52 66 72 27 79 95 56 10 13 67 15 92 46 02 03 41 83 86 96 42 22 94 82 81 64 65 47 48 07 05 84 08 93 51 
12 F   63 61 32 11 68 16 35 75 69 58 50 97 77 04 62 73 52 66 72 27 79 95 56 10 13 67 15 92 46 02 03 41 83 86 96 42 22 94 12 81 64 65 47 48 07 05 84 08 93 51 
82 F   63 61 32 11 68 16 35 75 69 58 50 97 77 04 62 73 52 66 72 27 79 95 56 10 13 67 15 92 46 02 03 41 83 86 96 42 22 94 12 82 64 65 47 48 07 05 84 08 93 51 
09 F   63 61 32 11 68 16 35 75 69 58 50 97 77 04 62 73 52 66 72 27 79 95 56 10 13 67 15 92 46 02 03 41 83 86 96 42 22 94 12 82 09 65 47 48 07 05 84 08 93 51 
19 F   63 61 32 11 68 16 35 75 69 58 50 97 77 04 62 73 52 66 72 27 79 95 56 10 13 67 15 92 46 02 03 41 83 86 96 42 22 94 12 82 09 19 47 48 07 05 84 08 93 51 
47     63 61 32 11 68 16 35 75 69 58 50 97 77 04 62 73 52 66 72 27 79 95 56 10 13 67 15 92 46 02 03 41 83 86 96 42 22 94 12 82 09 19 47 48 07 05 84 08 93 51 
44 F   63 61 32 11 68 16 35 75 69 58 50 97 77 04 62 73 52 66 72 27 79 95 56 10 13 67 15 92 46 02 03 41 83 86 96 42 22 94 12 82 09 19 47 48 44 05 84 08 93 51 
68     63 61 32 11 68 16 35 75 69 58 50 97 77 04 62 73 52 66 72 27 79 95 56 10 13 67 15 92 46 02 03 41 83 86 96 42 22 94 12 82 09 19 47 48 44 05 84 08 93 51 
81 F   63 61 32 11 68 16 35 75 69 58 50 97 77 04 62 73 52 66 72 27 79 95 56 10 13 67 15 92 46 02 03 41 83 86 96 42 22 94 12 82 09 19 47 48 44 81 84 08 93 51 
96     63 61 32 11 68 16 35 75 69 58 50 97 77 04 62 73 52 66 72 27 79 95 56 10 13 67 15 92 46 02 03 41 83 86 96 42 22 94 12 82 09 19 47 48 44 81 84 08 93 51 
22     63 61 32 11 68 16 35 75 69 58 50 97 77 04 62 73 52 66 72 27 79 95 56 10 13 67 15 92 46 02 03 41 83 86 96 42 22 94 12 82 09 19 47 48 44 81 84 08 93 51 
09     63 61 32 11 68 16 35 75 69 58 50 97 77 04 62 73 52 66 72 27 79 95 56 10 13 67 15 92 46 02 03 41 83 86 96 42 22 94 12 82 09 19 47 48 44 81 84 08 93 51 
10     63 61 32 11 68 16 35 75 69 58 50 97 77 04 62 73 52 66 72 27 79 95 56 10 13 67 15 92 46 02 03 41 83 86 96 42 22 94 12 82 09 19 47 48 44 81 84 08 93 51 
60 F   63 61 32 11 68 16 35 75 69 58 50 97 77 04 62 73 52 66 72 27 79 95 56 10 13 67 15 92 46 02 03 41 83 86 96 42 22 94 12 82 09 19 47 48 44 81 84 60 93 51 
16     63 61 32 11 68 16 35 75 69 58 50 97 77 04 62 73 52 66 72 27 79 95 56 10 13 67 15 92 46 02 03 41 83 86 96 42 22 94 12 82 09 19 47 48 44 81 84 60 93 51 
92     63 61 32 11 68 16 35 75 69 58 50 97 77 04 62 73 52 66 72 27 79 95 56 10 13 67 15 92 46 02 03 41 83 86 96 42 22 94 12 82 09 19 47 48 44 81 84 60 93 51 
94     63 61 32 11 68 16 35 75 69 58 50 97 77 04 62 73 52 66 72 27 79 95 56 10 13 67 15 92 46 02 03 41 83 86 96 42 22 94 12 82 09 19 47 48 44 81 84 60 93 51 
23 F   63 61 32 11 68 16 35 75 69 58 50 97 77 04 62 73 52 66 72 27 79 95 56 10 13 67 15 92 46 02 03 41 83 86 96 42 22 94 12 82 09 19 47 48 44 81 84 60 23 51 
14 F   63 61 32 11 68 16 35 75 69 58 50 97 77 04 62 73 52 66 72 27 79 95 56 10 13 67 15 92 46 02 03 41 83 86 96 42 22 94 12 82 09 19 47 48 44 81 84 60 23 14 
31 F   31 61 32 11 68 16 35 75 69 58 50 97 77 04 62 73 52 66 72 27 79 95 56 10 13 67 15 92 46 02 03 41 83 86 96 42 22 94 12 82 09 19 47 48 44 81 84 60 23 14 
10     31 61 32 11 68 16 35 75 69 58 50 97 77 04 62 73 52 66 72 27 79 95 56 10 13 67 15 92 46 02 03 41 83 86 96 42 22 94 12 82 09 19 47 48 44 81 84 60 23 14 
43 F   31 61 43 11 68 16 35 75 69 58 50 97 77 04 62 73 52 66 72 27 79 95 56 10 13 67 15 92 46 02 03 41 83 86 96 42 22 94 12 82 09 19 47 48 44 81 84 60 23 14 
38 F   31 61 43 38 68 16 35 75 69 58 50 97 77 04 62 73 52 66 72 27 79 95 56 10 13 67 15 92 46 02 03 41 83 86 96 42 22 94 12 82 09 19 47 48 44 81 84 60 23 14 
86     31 61 43 38 68 16 35 75 69 58 50 97 77 04 62 73 52 66 72 27 79 95 56 10 13 67 15 92 46 02 03 41 83 86 96 42 22 94 12 82 09 19 47 48 44 81 84 60 23 14 
67     31 61 43 38 68 16 35 75 69 58 50 97 77 04 62 73 52 66 72 27 79 95 56 10 13 67 15 92 46 02 03 41 83 86 96 42 22 94 12 82 09 19 47 48 44 81 84 60 23 14 
82     31 61 43 38 68 16 35 75 69 58 50 97 77 04 62 73 52 66 72 27 79 95 56 10 13 67 15 92 46 02 03 41 83 86 96 42 22 94 12 82 09 19 47 48 44 81 84 60 23 14 
37 F   31 61 43 38 68 16 35 37 69 58 50 97 77 04 62 73 52 66 72 27 79 95 56 10 13 67 15 92 46 02 03 41 83 86 96 42 22 94 12 82 09 19 47 48 44 81 84 60 23 14 
27     31 61 43 38 68 16 35 37 69 58 50 97 77 04 62 73 52 66 72 27 79 95 56 10 13 67 15 92 46 02 03 41 83 86 96 42 22 94 12 82 09 19 47 48 44 81 84 60 23 14 
70 F   31 61 43 38 68 16 35 37 70 58 50 97 77 04 62 73 52 66 72 27 79 95 56 10 13 67 15 92 46 02 03 41 83 86 96 42 22 94 12 82 09 19 47 48 44 81 84 60 23 14 
43     31 61 43 38 68 16 35 37 70 58 50 97 77 04 62 73 52 66 72 27 79 95 56 10 13 67 15 92 46 02 03 41 83 86 96 42 22 94 12 82 09 19 47 48 44 81 84 60 23 14 
30 F   31 61 43 38 68 16 35 37 70 30 50 97 77 04 62 73 52 66 72 27 79 95 56 10 13 67 15 92 46 02 03 41 83 86 96 42 22 94 12 82 09 19 47 48 44 81 84 60 23 14 
70     31 61 43 38 68 16 35 37 70 30 50 97 77 04 62 73 52 66 72 27 79 95 56 10 13 67 15 92 46 02 03 41 83 86 96 42 22 94 12 82 09 19 47 48 44 81 84 60 23 14 
85 F   31 61 43 38 68 16 35 37 70 30 50 85 77 04 62 73 52 66 72 27 79 95 56 10 13 67 15 92 46 02 03 41 83 86 96 42 22 94 12 82 09 19 47 48 44 81 84 60 23 14 
93 F   31 61 43 38 68 16 35 37 70 30 50 85 77 04 62 73 52 93 72 27 79 95 56 10 13 67 15 92 46 02 03 41 83 86 96 42 22 94 12 82 09 19 47 48 44 81 84 60 23 14 
87 F   31 61 43 38 68 16 35 37 70 30 50 85 77 04 62 73 52 93 87 27 79 95 56 10 13 67 15 92 46 02 03 41 83 86 96 42 22 94 12 82 09 19 47 48 44 81 84 60 23 14 
29 F   31 61 43 38 68 16 35 37 70 30 50 85 77 04 62 73 52 93 87 27 29 95 56 10 13 67 15 92 46 02 03 41 83 86 96 42 22 94 12 82 09 19 47 48 44 81 84 60 23 14 
31     31 61 43 38 68 16 35 37 70 30 50 85 77 04 62 73 52 93 87 27 29 95 56 10 13 67 15 92 46 02 03 41 83 86 96 42 22 94 12 82 09 19 47 48 44 81 84 60 23 14 
02     31 61 43 38 68 16 35 37 70 30 50 85 77 04 62 73 52 93 87 27 29 95 56 10 13 67 15 92 46 02 03 41 83 86 96 42 22 94 12 82 09 19 47 48 44 81 84 60 23 14 
02     31 61 43 38 68 16 35 37 70 30 50 85 77 04 62 73 52 93 87 27 29 95 56 10 13 67 15 92 46 02 03 41 83 86 96 42 22 94 12 82 09 19 47 48 44 81 84 60 23 14 
95     31 61 43 38 68 16 35 37 70 30 50 85 77 04 62 73 52 93 87 27 29 95 56 10 13 67 15 92 46 02 03 41 83 86 96 42 22 94 12 82 09 19 47 48 44 81 84 60 23 14 
74 F   31 61 43 38 68 16 35 37 70 30 50 85 77 04 62 73 52 93 87 27 29 95 74 10 13 67 15 92 46 02 03 41 83 86 96 42 22 94 12 82 09 19 47 48 44 81 84 60 23 14 
38     31 61 43 38 68 16 35 37 70 30 50 85 77 04 62 73 52 93 87 27 29 95 74 10 13 67 15 92 46 02 03 41 83 86 96 42 22 94 12 82 09 19 47 48 44 81 84 60 23 14 
07 F   31 61 43 38 68 16 35 37 70 30 50 85 77 04 62 73 52 93 87 27 29 95 74 10 07 67 15 92 46 02 03 41 83 86 96 42 22 94 12 82 09 19 47 48 44 81 84 60 23 14 
46     31 61 43 38 68 16 35 37 70 30 50 85 77 04 62 73 52 93 87 27 29 95 74 10 07 67 15 92 46 02 03 41 83 86 96 42 22 94 12 82 09 19 47 48 44 81 84 60 23 14 
33 F   31 61 43 38 68 16 35 37 70 30 50 85 77 04 62 73 52 93 87 27 29 95 74 10 07 67 15 92 46 02 03 41 33 86 96 42 22 94 12 82 09 19 47 48 44 81 84 60 23 14 
48     31 61 43 38 68 16 35 37 70 30 50 85 77 04 62 73 52 93 87 27 29 95 74 10 07 67 15 92 46 02 03 41 33 86 96 42 22 94 12 82 09 19 47 48 44 81 84 60 23 14 
79 F   31 61 43 38 68 16 35 37 70 30 50 85 77 04 62 73 52 93 87 27 29 95 74 10 07 67 15 92 46 02 03 41 33 86 96 79 22 94 12 82 09 19 47 48 44 81 84 60 23 14 
53 F   31 61 43 38 68 16 35 37 70 30 50 85 77 04 62 73 52 93 87 27 29 95 74 10 07 67 15 92 46 02 03 41 33 86 96 79 22 94 12 82 09 19 53 48 44 81 84 60 23 14 
88 F   31 61 43 38 68 16 35 37 70 30 50 85 77 04 62 73 52 93 87 27 29 95 74 10 07 67 15 92 46 02 03 41 33 86 96 79 22 94 12 82 09 19 53 48 44 81 88 60 23 14 
99 F   31 99 43 38 68 16 35 37 70 30 50 85 77 04 62 73 52 93 87 27 29 95 74 10 07 67 15 92 46 02 03 41 33 86 96 79 22 94 12 82 09 19 53 48 44 81 88 60 23 14 
91 F   31 99 43 38 91 16 35 37 70 30 50 85 77 04 62 73 52 93 87 27 29 95 74 10 07 67 15 92 46 02 03 41 33 86 96 79 22 94 12 82 09 19 53 48 44 81 88 60 23 14 
23     31 99 43 38 91 16 35 37 70 30 50 85 77 04 62 73 52 93 87 27 29 95 74 10 07 67 15 92 46 02 03 41 33 86 96 79 22 94 12 82 09 19 53 48 44 81 88 60 23 14 
03     31 99 43 38 91 16 35 37 70 30 50 85 77 04 62 73 52 93 87 27 29 95 74 10 07 67 15 92 46 02 03 41 33 86 96 79 22 94 12 82 09 19 53 48 44 81 88 60 23 14 
13 F   31 99 43 38 91 13 35 37 70 30 50 85 77 04 62 73 52 93 87 27 29 95 74 10 07 67 15 92 46 02 03 41 33 86 96 79 22 94 12 82 09 19 53 48 44 81 88 60 23 14 
69 F   31 99 43 38 91 13 69 37 70 30 50 85 77 04 62 73 52 93 87 27 29 95 74 10 07 67 15 92 46 02 03 41 33 86 96 79 22 94 12 82 09 19 53 48 44 81 88 60 23 14 
13     31 99 43 38 91 13 69 37 70 30 50 85 77 04 62 73 52 93 87 27 29 95 74 10 07 67 15 92 46 02 03 41 33 86 96 79 22 94 12 82 09 19 53 48 44 81 88 60 23 14 
34 F   31 99 43 38 91 13 69 37 70 30 34 85 77 04 62 73 52 93 87 27 29 95 74 10 07 67 15 92 46 02 03 41 33 86 96 79 22 94 12 82 09 19 53 48 44 81 88 60 23 14 
45 F   31 99 43 38 91 13 69 37 70 30 34 85 45 04 62 73 52 93 87 27 29 95 74 10 07 67 15 92 46 02 03 41 33 86 96 79 22 94 12 82 09 19 53 48 44 81 88 60 23 14 
08 F   31 99 43 38 91 13 69 37 70 30 34 85 45 08 62 73 52 93 87 27 29 95 74 10 07 67 15 92 46 02 03 41 33 86 96 79 22 94 12 82 09 19 53 48 44 81 88 60 23 14 
15     31 99 43 38 91 13 69 37 70 30 34 85 45 08 62 73 52 93 87 27 29 95 74 10 07 67 15 92 46 02 03 41 33 86 96 79 22 94 12 82 09 19 53 48 44 81 88 60 23 14 
30     31 99 43 38 91 13 69 37 70 30 34 85 45 08 62 73 52 93 87 27 29 95 74 10 07 67 15 92 46 02 03 41 33 86 96 79 22 94 12 82 09 19 53 48 44 81 88 60 23 14 
55 F   31 99 43 38 91 13 69 37 70 30 34 85 45 08 55 73 52 93 87 27 29 95 74 10 07 67 15 92 46 02 03 41 33 86 96 79 22 94 12 82 09 19 53 48 44 81 88 60 23 14 
34     31 99 43 38 91 13 69 37 70 30 34 85 45 08 55 73 52 93 87 27 29 95 74 10 07 67 15 92 46 02 03 41 33 86 96 79 22 94 12 82 09 19 53 48 44 81 88 60 23 14 
54 F   31 99 43 38 91 13 69 37 70 30 34 85 45 08 55 54 52 93 87 27 29 95 74 10 07 67 15 92 46 02 03 41 33 86 96 79 22 94 12 82 09 19 53 48 44 81 88 60 23 14 
97 F   31 99 43 38 91 13 69 37 70 30 34 85 45 08 55 54 97 93 87 27 29 95 74 10 07 67 15 92 46 02 03 41 33 86 96 79 22 94 12 82 09 19 53 48 44 81 88 60 23 14 
41     31 99 43 38 91 13 69 37 70 30 34 85 45 08 55 54 97 93 87 27 29 95 74 10 07 67 15 92 46 02 03 41 33 86 96 79 22 94 12 82 09 19 53 48 44 81 88 60 23 14 
69     31 99 43 38 91 13 69 37 70 30 34 85 45 08 55 54 97 93 87 27 29 95 74 10 07 67 15 92 46 02 03 41 33 86 96 79 22 94 12 82 09 19 53 48 44 81 88 60 23 14 
63 F   31 99 43 38 91 13 69 37 70 30 34 85 45 08 55 54 97 93 87 63 29 95 74 10 07 67 15 92 46 02 03 41 33 86 96 79 22 94 12 82 09 19 53 48 44 81 88 60 23 14 
09     31 99 43 38 91 13 69 37 70 30 34 85 45 08 55 54 97 93 87 63 29 95 74 10 07 67 15 92 46 02 03 41 33 86 96 79 22 94 12 82 09 19 53 48 44 81 88 60 23 14 
80 F   31 99 43 38 91 13 69 37 70 30 34 85 45 08 55 54 97 93 87 63 29 80 74 10 07 67 15 92 46 02 03 41 33 86 96 79 22 94 12 82 09 19 53 48 44 81 88 60 23 14 
38     31 99 43 38 91 13 69 37 70 30 34 85 45 08 55 54 97 93 87 63 29 80 74 10 07 67 15 92 46 02 03 41 33 86 96 79 22 94 12 82 09 19 53 48 44 81 88 60 23 14 
51 F   31 99 43 38 91 13 69 37 70 30 34 85 45 08 55 54 97 93 87 63 29 80 74 51 07 67 15 92 46 02 03 41 33 86 96 79 22 94 12 82 09 19 53 48 44 81 88 60 23 14 
77 F   31 99 43 38 91 13 69 37 70 30 34 85 45 08 55 54 97 93 87 63 29 80 74 51 07 77 15 92 46 02 03 41 33 86 96 79 22 94 12 82 09 19 53 48 44 81 88 60 23 14 
85     31 99 43 38 91 13 69 37 70 30 34 85 45 08 55 54 97 93 87 63 29 80 74 51 07 77 15 92 46 02 03 41 33 86 96 79 22 94 12 82 09 19 53 48 44 81 88 60 23 14 
17 F   31 99 43 38 91 13 69 37 70 30 34 85 45 08 55 54 97 93 87 63 29 80 74 51 07 77 15 17 46 02 03 41 33 86 96 79 22 94 12 82 09 19 53 48 44 81 88 60 23 14 
12     31 99 43 38 91 13 69 37 70 30 34 85 45 08 55 54 97 93 87 63 29 80 74 51 07 77 15 17 46 02 03 41 33 86 96 79 22 94 12 82 09 19 53 48 44 81 88 60 23 14 
38     31 99 43 38 91 13 69 37 70 30 34 85 45 08 55 54 97 93 87 63 29 80 74 51 07 77 15 17 46 02 03 41 33 86 96 79 22 94 12 82 09 19 53 48 44 81 88 60 23 14 
35 F   31 99 43 38 91 13 69 37 70 30 34 85 45 08 55 54 97 93 87 63 29 80 74 51 07 77 15 17 35 02 03 41 33 86 96 79 22 94 12 82 09 19 53 48 44 81 88 60 23 14 
25 F   31 99 43 38 91 13 69 37 70 30 34 85 45 08 55 54 97 93 87 63 29 80 74 51 07 77 15 17 35 25 03 41 33 86 96 79 22 94 12 82 09 19 53 48 44 81 88 60 23 14 
87     31 99 43 38 91 13 69 37 70 30 34 85 45 08 55 54 97 93 87 63 29 80 74 51 07 77 15 17 35 25 03 41 33 86 96 79 22 94 12 82 09 19 53 48 44 81 88 60 23 14 
31     31 99 43 38 91 13 69 37 70 30 34 85 45 08 55 54 97 93 87 63 29 80 74 51 07 77 15 17 35 25 03 41 33 86 96 79 22 94 12 82 09 19 53 48 44 81 88 60 23 14 
97     31 99 43 38 91 13 69 37 70 30 34 85 45 08 55 54 97 93 87 63 29 80 74 51 07 77 15 17 35 25 03 41 33 86 96 79 22 94 12 82 09 19 53 48 44 81 88 60 23 14 
89 F   31 99 43 38 91 13 69 37 70 30 34 85 45 08 55 54 97 93 87 63 29 80 74 51 07 77 15 17 35 25 03 41 33 89 96 79 22 94 12 82 09 19 53 48 44 81 88 60 23 14 
66 F   31 99 43 38 91 13 69 37 70 30 34 85 45 08 55 54 97 93 87 63 29 80 74 51 07 77 15 17 35 25 03 41 33 89 66 79 22 94 12 82 09 19 53 48 44 81 88 60 23 14 
53     31 99 43 38 91 13 69 37 70 30 34 85 45 08 55 54 97 93 87 63 29 80 74 51 07 77 15 17 35 25 03 41 33 89 66 79 22 94 12 82 09 19 53 48 44 81 88 60 23 14 
99     31 99 43 38 91 13 69 37 70 30 34 85 45 08 55 54 97 93 87 63 29 80 74 51 07 77 15 17 35 25 03 41 33 89 66 79 22 94 12 82 09 19 53 48 44 81 88 60 23 14 
37     31 99 43 38 91 13 69 37 70 30 34 85 45 08 55 54 97 93 87 63 29 80 74 51 07 77 15 17 35 25 03 41 33 89 66 79 22 94 12 82 09 19 53 48 44 81 88 60 23 14 
09     31 99 43 38 91 13 69 37 70 30 34 85 45 08 55 54 97 93 87 63 29 80 74 51 07 77 15 17 35 25 03 41 33 89 66 79 22 94 12 82 09 19 53 48 44 81 88 60 23 14 
69     31 99 43 38 91 13 69 37 70 30 34 85 45 08 55 54 97 93 87 63 29 80 74 51 07 77 15 17 35 25 03 41 33 89 66 79 22 94 12 82 09 19 53 48 44 81 88 60 23 14 
33     31 99 43 38 91 13 69 37 70 30 34 85 45 08 55 54 97 93 87 63 29 80 74 51 07 77 15 17 35 25 03 41 33 89 66 79 22 94 12 82 09 19 53 48 44 81 88 60 23 14 
72 F   31 99 43 38 91 13 69 37 70 30 34 85 45 08 55 54 97 93 87 63 29 80 74 51 07 77 15 17 35 25 03 41 33 89 66 79 72 94 12 82 09 19 53 48 44 81 88 60 23 14 
22 F   31 99 43 38 91 13 69 37 70 30 34 85 45 08 55 54 97 93 87 63 29 80 74 51 07 77 15 17 35 25 03 41 33 89 66 79 72 22 12 82 09 19 53 48 44 81 88 60 23 14 
79     31 99 43 38 91 13 69 37 70 30 34 85 45 08 55 54 97 93 87 63 29 80 74 51 07 77 15 17 35 25 03 41 33 89 66 79 72 22 12 82 09 19 53 48 44 81 88 60 23 14 
66     31 99 43 38 91 13 69 37 70 30 34 85 45 08 55 54 97 93 87 63 29 80 74 51 07 77 15 17 35 25 03 41 33 89 66 79 72 22 12 82 09 19 53 48 44 81 88 60 23 14 
90 F   31 99 43 38 91 13 69 37 70 30 34 85 45 08 55 54 97 93 87 63 29 80 74 51 07 77 15 17 35 25 03 41 33 89 66 79 72 22 12 90 09 19 53 48 44 81 88 60 23 14 
57 F   31 99 43 38 91 13 69 37 70 30 34 85 45 08 55 54 97 93 87 63 29 80 74 51 07 77 15 17 35 25 03 41 33 89 66 79 72 22 12 90 09 57 53 48 44 81 88 60 23 14 
24 F   31 99 43 38 91 13 69 37 70 30 34 85 45 08 55 54 97 93 87 63 29 80 74 51 07 77 15 17 35 25 03 41 33 89 66 79 72 22 12 90 09 57 53 24 44 81 88 60 23 14 
