Replacement Policy = CLOCK
-------------------------------------
Page   Content of Frames
10     26 24 99 41 35 01 03 10 94 59 85 28 98 79 66 77 22 71 18 39 74 95 63 73 93 56 27 33 04 29 15 78 34 70 97 47 16 31 76 68 37 52 36 90 02 12 84 19 96 46 
43 F   26 24 99 41 43 01 03 10 94 59 85 28 98 79 66 77 22 71 18 39 74 95 63 73 93 56 27 33 04 29 15 78 34 70 97 47 16 31 76 68 37 52 36 90 02 12 84 19 96 46 
48 F   26 24 99 41 43 48 03 10 94 59 85 28 98 79 66 77 22 71 18 39 74 95 63 73 93 56 27 33 04 29 15 78 34 70 97 47 16 31 76 68 37 52 36 90 02 12 84 19 96 46 
78     26 24 99 41 43 48 03 10 94 59 85 28 98 79 66 77 22 71 18 39 74 95 63 73 93 56 27 33 04 29 15 78 34 70 97 47 16 31 76 68 37 52 36 90 02 12 84 19 96 46 
89 F   26 24 99 41 43 48 89 10 94 59 85 28 98 79 66 77 22 71 18 39 74 95 63 73 93 56 27 33 04 29 15 78 34 70 97 47 16 31 76 68 37 52 36 90 02 12 84 19 96 46 
71     26 24 99 41 43 48 89 10 94 59 85 28 98 79 66 77 22 71 18 39 74 95 63 73 93 56 27 33 04 29 15 78 34 70 97 47 16 31 76 68 37 52 36 90 02 12 84 19 96 46 
45 F   26 24 99 41 43 48 89 10 94 45 85 28 98 79 66 77 22 71 18 39 74 95 63 73 93 56 27 33 04 29 15 78 34 70 97 47 16 31 76 68 37 52 36 90 02 12 84 19 96 46 
55 F   26 24 99 41 43 48 89 10 94 45 55 28 98 79 66 77 22 71 18 39 74 95 63 73 93 56 27 33 04 29 15 78 34 70 97 47 16 31 76 68 37 52 36 90 02 12 84 19 96 46 
25 F   26 24 99 41 43 48 89 10 94 45 55 28 98 25 66 77 22 71 18 39 74 95 63 73 93 56 27 33 04 29 15 78 34 70 97 47 16 31 76 68 37 52 36 90 02 12 84 19 96 46 
75 F   26 24 99 41 43 48 89 10 94 45 55 28 98 25 75 77 22 71 18 39 74 95 63 73 93 56 27 33 04 29 15 78 34 70 97 47 16 31 76 68 37 52 36 90 02 12 84 19 96 46 
31     26 24 99 41 43 48 89 10 94 45 55 28 98 25 75 77 22 71 18 39 74 95 63 73 93 56 27 33 04 29 15 78 34 70 97 47 16 31 76 68 37 52 36 90 02 12 84 19 96 46 
04     26 24 99 41 43 48 89 10 94 45 55 28 98 25 75 77 22 71 18 39 74 95 63 73 93 56 27 33 04 29 15 78 34 70 97 47 16 31 76 68 37 52 36 90 02 12 84 19 96 46 
99     26 24 99 41 43 48 89 10 94 45 55 28 98 25 75 77 22 71 18 39 74 95 63 73 93 56 27 33 04 29 15 78 34 70 97 47 16 31 76 68 37 52 36 90 02 12 84 19 96 46 
10     26 24 99 41 43 48 89 10 94 45 55 28 98 25 75 77 22 71 18 39 74 95 63 73 93 56 27 33 04 29 15 78 34 70 97 47 16 31 76 68 37 52 36 90 02 12 84 19 96 46 
96     26 24 99 41 43 48 89 10 94 45 55 28 98 25 75 77 22 71 18 39 74 95 63 73 93 56 27 33 04 29 15 78 34 70 97 47 16 31 76 68 37 52 36 90 02 12 84 19 96 46 
99     26 24 99 41 43 48 89 10 94 45 55 28 98 25 75 77 22 71 18 39 74 95 63 73 93 56 27 33 04 29 15 78 34 70 97 47 16 31 76 68 37 52 36 90 02 12 84 19 96 46 
35 F   26 24 99 41 43 48 89 10 94 45 55 28 98 25 75 35 22 71 18 39 74 95 63 73 93 56 27 33 04 29 15 78 34 70 97 47 16 31 76 68 37 52 36 90 02 12 84 19 96 46 
63     26 24 99 41 43 48 89 10 94 45 55 28 98 25 75 35 22 71 18 39 74 95 63 73 93 56 27 33 04 29 15 78 34 70 97 47 16 31 76 68 37 52 36 90 02 12 84 19 96 46 
76     26 24 99 41 43 48 89 10 94 45 55 28 98 25 75 35 22 71 18 39 74 95 63 73 93 56 27 33 04 29 15 78 34 70 97 47 16 31 76 68 37 52 36 90 02 12 84 19 96 46 
67 F   26 24 99 41 43 48 89 10 94 45 55 28 98 25 75 35 22 71 18 39 74 67 63 73 93 56 27 33 04 29 15 78 34 70 97 47 16 31 76 68 37 52 36 90 02 12 84 19 96 46 
33     26 24 99 41 43 48 89 10 94 45 55 28 98 25 75 35 22 71 18 39 74 67 63 73 93 56 27 33 04 29 15 78 34 70 97 47 16 31 76 68 37 52 36 90 02 12 84 19 96 46 
06 F   26 24 99 41 43 48 89 10 94 45 55 28 98 25 75 35 22 71 18 39 74 67 63 06 93 56 27 33 04 29 15 78 34 70 97 47 16 31 76 68 37 52 36 90 02 12 84 19 96 46 
15     26 24 99 41 43 48 89 10 94 45 55 28 98 25 75 35 22 71 18 39 74 67 63 06 93 56 27 33 04 29 15 78 34 70 97 47 16 31 76 68 37 52 36 90 02 12 84 19 96 46 
79 F   26 24 99 41 43 48 89 10 94 45 55 28 98 25 75 35 22 71 18 39 74 67 63 06 79 56 27 33 04 29 15 78 34 70 97 47 16 31 76 68 37 52 36 90 02 12 84 19 96 46 
09 F   26 24 99 41 43 48 89 10 94 45 55 28 98 25 75 35 22 71 18 39 74 67 63 06 79 56 09 33 04 29 15 78 34 70 97 47 16 31 76 68 37 52 36 90 02 12 84 19 96 46 
24     26 24 99 41 43 48 89 10 94 45 55 28 98 25 75 35 22 71 18 39 74 67 63 06 79 56 09 33 04 29 15 78 34 70 97 47 16 31 76 68 37 52 36 90 02 12 84 19 96 46 
34     26 24 99 41 43 48 89 10 94 45 55 28 98 25 75 35 22 71 18 39 74 67 63 06 79 56 09 33 04 29 15 78 34 70 97 47 16 31 76 68 37 52 36 90 02 12 84 19 96 46 
94     26 24 99 41 43 48 89 10 94 45 55 28 98 25 75 35 22 71 18 39 74 67 63 06 79 56 09 33 04 29 15 78 34 70 97 47 16 31 76 68 37 52 36 90 02 12 84 19 96 46 
79     26 24 99 41 43 48 89 10 94 45 55 28 98 25 75 35 22 71 18 39 74 67 63 06 79 56 09 33 04 29 15 78 34 70 97 47 16 31 76 68 37 52 36 90 02 12 84 19 96 46 
13 F   26 24 99 41 43 48 89 10 94 45 55 28 98 25 75 35 22 71 18 39 74 67 63 06 79 56 09 33 04 29 15 78 34 70 13 47 16 31 76 68 37 52 36 90 02 12 84 19 96 46 
41     26 24 99 41 43 48 89 10 94 45 55 28 98 25 75 35 22 71 18 39 74 67 63 06 79 56 09 33 04 29 15 78 34 70 13 47 16 31 76 68 37 52 36 90 02 12 84 19 96 46 
65 F   26 24 99 41 43 48 89 10 94 45 55 28 98 25 75 35 22 71 18 39 74 67 63 06 79 56 09 33 04 29 15 78 34 70 13 47 16 31 76 65 37 52 36 90 02 12 84 19 96 46 
20 F   26 24 99 41 43 48 89 10 94 45 55 28 98 25 75 35 22 71 18 39 74 67 63 06 79 56 09 33 04 29 15 78 34 70 13 47 16 31 76 65 20 52 36 90 02 12 84 19 96 46 
04     26 24 99 41 43 48 89 10 94 45 55 28 98 25 75 35 22 71 18 39 74 67 63 06 79 56 09 33 04 29 15 78 34 70 13 47 16 31 76 65 20 52 36 90 02 12 84 19 96 46 
73 F   26 24 99 41 43 48 89 10 94 45 55 28 98 25 75 35 22 71 18 39 74 67 63 06 79 56 09 33 04 29 15 78 34 70 13 47 16 31 76 65 20 73 36 90 02 12 84 19 96 46 
77 F   26 24 99 41 43 48 89 10 94 45 55 28 98 25 75 35 22 71 18 39 74 67 63 06 79 56 09 33 04 29 15 78 34 70 13 47 16 31 76 65 20 73 36 77 02 12 84 19 96 46 
02     26 24 99 41 43 48 89 10 94 45 55 28 98 25 75 35 22 71 18 39 74 67 63 06 79 56 09 33 04 29 15 78 34 70 13 47 16 31 76 65 20 73 36 77 02 12 84 19 96 46 
69 F   26 24 99 41 43 48 89 10 94 45 55 28 98 25 75 35 22 71 18 39 74 67 63 06 79 56 09 33 04 29 15 78 34 70 13 47 16 31 76 65 20 73 36 77 02 69 84 19 96 46 
97 F   97 24 99 41 43 48 89 10 94 45 55 28 98 25 75 35 22 71 18 39 74 67 63 06 79 56 09 33 04 29 15 78 34 70 13 47 16 31 76 65 20 73 36 77 02 69 84 19 96 46 
29     97 24 99 41 43 48 89 10 94 45 55 28 98 25 75 35 22 71 18 39 74 67 63 06 79 56 09 33 04 29 15 78 34 70 13 47 16 31 76 65 20 73 36 77 02 69 84 19 96 46 
18     97 24 99 41 43 48 89 10 94 45 55 28 98 25 75 35 22 71 18 39 74 67 63 06 79 56 09 33 04 29 15 78 34 70 13 47 16 31 76 65 20 73 36 77 02 69 84 19 96 46 
06     97 24 99 41 43 48 89 10 94 45 55 28 98 25 75 35 22 71 18 39 74 67 63 06 79 56 09 33 04 29 15 78 34 70 13 47 16 31 76 65 20 73 36 77 02 69 84 19 96 46 
48     97 24 99 41 43 48 89 10 94 45 55 28 98 25 75 35 22 71 18 39 74 67 63 06 79 56 09 33 04 29 15 78 34 70 13 47 16 31 76 65 20 73 36 77 02 69 84 19 96 46 
80 F   97 24 99 41 43 48 89 10 94 45 55 80 98 25 75 35 22 71 18 39 74 67 63 06 79 56 09 33 04 29 15 78 34 70 13 47 16 31 76 65 20 73 36 77 02 69 84 19 96 46 
54 F   97 24 99 41 43 48 89 10 94 45 55 80 54 25 75 35 22 71 18 39 74 67 63 06 79 56 09 33 04 29 15 78 34 70 13 47 16 31 76 65 20 73 36 77 02 69 84 19 96 46 
83 F   97 24 99 41 43 48 89 10 94 45 55 80 54 25 75 35 83 71 18 39 74 67 63 06 79 56 09 33 04 29 15 78 34 70 13 47 16 31 76 65 20 73 36 77 02 69 84 19 96 46 
28 F   97 24 99 41 43 48 89 10 94 45 55 80 54 25 75 35 83 28 18 39 74 67 63 06 79 56 09 33 04 29 15 78 34 70 13 47 16 31 76 65 20 73 36 77 02 69 84 19 96 46 
86 F   97 24 99 41 43 48 89 10 94 45 55 80 54 25 75 35 83 28 18 86 74 67 63 06 79 56 09 33 04 29 15 78 34 70 13 47 16 31 76 65 20 73 36 77 02 69 84 19 96 46 
66 F   97 24 99 41 43 48 89 10 94 45 55 80 54 25 75 35 83 28 18 86 66 67 63 06 79 56 09 33 04 29 15 78 34 70 13 47 16 31 76 65 20 73 36 77 02 69 84 19 96 46 
10     97 24 99 41 43 48 89 10 94 45 55 80 54 25 75 35 83 28 18 86 66 67 63 06 79 56 09 33 04 29 15 78 34 70 13 47 16 31 76 65 20 73 36 77 02 69 84 19 96 46 
73     97 24 99 41 43 48 89 10 94 45 55 80 54 25 75 35 83 28 18 86 66 67 63 06 79 56 09 33 04 29 15 78 34 70 13 47 16 31 76 65 20 73 36 77 02 69 84 19 96 46 
72 F   97 24 99 41 43 48 89 10 94 45 55 80 54 25 75 35 83 28 18 86 66 67 72 06 79 56 09 33 04 29 15 78 34 70 13 47 16 31 76 65 20 73 36 77 02 69 84 19 96 46 
23 F   97 24 99 41 43 48 89 10 94 45 55 80 54 25 75 35 83 28 18 86 66 67 72 06 79 23 09 33 04 29 15 78 34 70 13 47 16 31 76 65 20 73 36 77 02 69 84 19 96 46 
38 F   97 24 99 41 43 48 89 10 94 45 55 80 54 25 75 35 83 28 18 86 66 67 72 06 79 23 09 38 04 29 15 78 34 70 13 47 16 31 76 65 20 73 36 77 02 69 84 19 96 46 
72     97 24 99 41 43 48 89 10 94 45 55 80 54 25 75 35 83 28 18 86 66 67 72 06 79 23 09 38 04 29 15 78 34 70 13 47 16 31 76 65 20 73 36 77 02 69 84 19 96 46 
81 F   97 24 99 41 43 48 89 10 94 45 55 80 54 25 75 35 83 28 18 86 66 67 72 06 79 23 09 38 04 29 81 78 34 70 13 47 16 31 76 65 20 73 36 77 02 69 84 19 96 46 
60 F   97 24 99 41 43 48 89 10 94 45 55 80 54 25 75 35 83 28 18 86 66 67 72 06 79 23 09 38 04 29 81 60 34 70 13 47 16 31 76 65 20 73 36 77 02 69 84 19 96 46 
29     97 24 99 41 43 48 89 10 94 45 55 80 54 25 75 35 83 28 18 86 66 67 72 06 79 23 09 38 04 29 81 60 34 70 13 47 16 31 76 65 20 73 36 77 02 69 84 19 96 46 
77     97 24 99 41 43 48 89 10 94 45 55 80 54 25 75 35 83 28 18 86 66 67 72 06 79 23 09 38 04 29 81 60 34 70 13 47 16 31 76 65 20 73 36 77 02 69 84 19 96 46 
72     97 24 99 41 43 48 89 10 94 45 55 80 54 25 75 35 83 28 18 86 66 67 72 06 79 23 09 38 04 29 81 60 34 70 13 47 16 31 76 65 20 73 36 77 02 69 84 19 96 46 
91 F   97 24 99 41 43 48 89 10 94 45 55 80 54 25 75 35 83 28 18 86 66 67 72 06 79 23 09 38 04 29 81 60 91 70 13 47 16 31 76 65 20 73 36 77 02 69 84 19 96 46 
47     97 24 99 41 43 48 89 10 94 45 55 80 54 25 75 35 83 28 18 86 66 67 72 06 79 23 09 38 04 29 81 60 91 70 13 47 16 31 76 65 20 73 36 77 02 69 84 19 96 46 
69     97 24 99 41 43 48 89 10 94 45 55 80 54 25 75 35 83 28 18 86 66 67 72 06 79 23 09 38 04 29 81 60 91 70 13 47 16 31 76 65 20 73 36 77 02 69 84 19 96 46 
87 F   97 24 99 41 43 48 89 10 94 45 55 80 54 25 75 35 83 28 18 86 66 67 72 06 79 23 09 38 04 29 81 60 91 87 13 47 16 31 76 65 20 73 36 77 02 69 84 19 96 46 
16     97 24 99 41 43 48 89 10 94 45 55 80 54 25 75 35 83 28 18 86 66 67 72 06 79 23 09 38 04 29 81 60 91 87 13 47 16 31 76 65 20 73 36 77 02 69 84 19 96 46 
45     97 24 99 41 43 48 89 10 94 45 55 80 54 25 75 35 83 28 18 86 66 67 72 06 79 23 09 38 04 29 81 60 91 87 13 47 16 31 76 65 20 73 36 77 02 69 84 19 96 46 
78 F   97 24 99 41 43 48 89 10 94 45 55 80 54 25 75 35 83 28 18 86 66 67 72 06 79 23 09 38 04 29 81 60 91 87 13 47 16 78 76 65 20 73 36 77 02 69 84 19 96 46 
70 F   97 24 99 41 43 48 89 10 94 45 55 80 54 25 75 35 83 28 18 86 66 67 72 06 79 23 09 38 04 29 81 60 91 87 13 47 16 78 70 65 20 73 36 77 02 69 84 19 96 46 
63 F   97 24 99 41 43 48 89 10 94 45 55 80 54 25 75 35 83 28 18 86 66 67 72 06 79 23 09 38 04 29 81 60 91 87 13 47 16 78 70 65 20 73 63 77 02 69 84 19 96 46 
40 F   97 24 99 41 43 48 89 10 94 45 55 80 54 25 75 35 83 28 18 86 66 67 72 06 79 23 09 38 04 29 81 60 91 87 13 47 16 78 70 65 20 73 63 77 40 69 84 19 96 46 
17 F   97 24 99 41 43 48 89 10 94 45 55 80 54 25 75 35 83 28 18 86 66 67 72 06 79 23 09 38 04 29 81 60 91 87 13 47 16 78 70 65 20 73 63 77 40 69 17 19 96 46 
84 F   97 24 99 41 43 48 89 10 94 45 55 80 54 25 75 35 83 28 18 86 66 67 72 06 79 23 09 38 04 29 81 60 91 87 13 47 16 78 70 65 20 73 63 77 40 69 17 84 96 46 
30 F   97 24 99 41 43 48 89 10 94 45 55 80 54 25 75 35 83 28 18 86 66 67 72 06 79 23 09 38 04 29 81 60 91 87 13 47 16 78 70 65 20 73 63 77 40 69 17 84 30 46 
20     97 24 99 41 43 48 89 10 94 45 55 80 54 25 75 35 83 28 18 86 66 67 72 06 79 23 09 38 04 29 81 60 91 87 13 47 16 78 70 65 20 73 63 77 40 69 17 84 30 46 
42 F   97 24 99 41 43 48 89 10 94 45 55 80 54 25 75 35 83 28 18 86 66 67 72 06 79 23 09 38 04 29 81 60 91 87 13 47 16 78 70 65 20 73 63 77 40 69 17 84 30 42 
36 F   97 36 99 41 43 48 89 10 94 45 55 80 54 25 75 35 83 28 18 86 66 67 72 06 79 23 09 38 04 29 81 60 91 87 13 47 16 78 70 65 20 73 63 77 40 69 17 84 30 42 
19 F   97 36 19 41 43 48 89 10 94 45 55 80 54 25 75 35 83 28 18 86 66 67 72 06 79 23 09 38 04 29 81 60 91 87 13 47 16 78 70 65 20 73 63 77 40 69 17 84 30 42 
49 F   97 36 19 49 43 48 89 10 94 45 55 80 54 25 75 35 83 28 18 86 66 67 72 06 79 23 09 38 04 29 81 60 91 87 13 47 16 78 70 65 20 73 63 77 40 69 17 84 30 42 
38     97 36 19 49 43 48 89 10 94 45 55 80 54 25 75 35 83 28 18 86 66 67 72 06 79 23 09 38 04 29 81 60 91 87 13 47 16 78 70 65 20 73 63 77 40 69 17 84 30 42 
24 F   97 36 19 49 24 48 89 10 94 45 55 80 54 25 75 35 83 28 18 86 66 67 72 06 79 23 09 38 04 29 81 60 91 87 13 47 16 78 70 65 20 73 63 77 40 69 17 84 30 42 
70     97 36 19 49 24 48 89 10 94 45 55 80 54 25 75 35 83 28 18 86 66 67 72 06 79 23 09 38 04 29 81 60 91 87 13 47 16 78 70 65 20 73 63 77 40 69 17 84 30 42 
26 F   97 36 19 49 24 26 89 10 94 45 55 80 54 25 75 35 83 28 18 86 66 67 72 06 79 23 09 38 04 29 81 60 91 87 13 47 16 78 70 65 20 73 63 77 40 69 17 84 30 42 
10     97 36 19 49 24 26 89 10 94 45 55 80 54 25 75 35 83 28 18 86 66 67 72 06 79 23 09 38 04 29 81 60 91 87 13 47 16 78 70 65 20 73 63 77 40 69 17 84 30 42 
02 F   97 36 19 49 24 26 02 10 94 45 55 80 54 25 75 35 83 28 18 86 66 67 72 06 79 23 09 38 04 29 81 60 91 87 13 47 16 78 70 65 20 73 63 77 40 69 17 84 30 42 
18     97 36 19 49 24 26 02 10 94 45 55 80 54 25 75 35 83 28 18 86 66 67 72 06 79 23 09 38 04 29 81 60 91 87 13 47 16 78 70 65 20 73 63 77 40 69 17 84 30 42 
86     97 36 19 49 24 26 02 10 94 45 55 80 54 25 75 35 83 28 18 86 66 67 72 06 79 23 09 38 04 29 81 60 91 87 13 47 16 78 70 65 20 73 63 77 40 69 17 84 30 42 
68 F   97 36 19 49 24 26 02 10 68 45 55 80 54 25 75 35 83 28 18 86 66 67 72 06 79 23 09 38 04 29 81 60 91 87 13 47 16 78 70 65 20 73 63 77 40 69 17 84 30 42 
36     97 36 19 49 24 26 02 10 68 45 55 80 54 25 75 35 83 28 18 86 66 67 72 06 79 23 09 38 04 29 81 60 91 87 13 47 16 78 70 65 20 73 63 77 40 69 17 84 30 42 
29     97 36 19 49 24 26 02 10 68 45 55 80 54 25 75 35 83 28 18 86 66 67 72 06 79 23 09 38 04 29 81 60 91 87 13 47 16 78 70 65 20 73 63 77 40 69 17 84 30 42 
95 F   97 36 19 49 24 26 02 10 68 45 95 80 54 25 75 35 83 28 18 86 66 67 72 06 79 23 09 38 04 29 81 60 91 87 13 47 16 78 70 65 20 73 63 77 40 69 17 84 30 42 
94 F   97 36 19 49 24 26 02 10 68 45 95 80 54 94 75 35 83 28 18 86 66 67 72 06 79 23 09 38 04 29 81 60 91 87 13 47 16 78 70 65 20 73 63 77 40 69 17 84 30 42 
12 F   97 36 19 49 24 26 02 10 68 45 95 80 54 94 12 35 83 28 18 86 66 67 72 06 79 23 09 38 04 29 81 60 91 87 13 47 16 78 70 65 20 73 63 77 40 69 17 84 30 42 
15 F   97 36 19 49 24 26 02 10 68 45 95 80 54 94 12 15 83 28 18 86 66 67 72 06 79 23 09 38 04 29 81 60 91 87 13 47 16 78 70 65 20 73 63 77 40 69 17 84 30 42 
69     97 36 19 49 24 26 02 10 68 45 95 80 54 94 12 15 83 28 18 86 66 67 72 06 79 23 09 38 04 29 81 60 91 87 13 47 16 78 70 65 20 73 63 77 40 69 17 84 30 42 
78     97 36 19 49 24 26 02 10 68 45 95 80 54 94 12 15 83 28 18 86 66 67 72 06 79 23 09 38 04 29 81 60 91 87 13 47 16 78 70 65 20 73 63 77 40 69 17 84 30 42 
60     97 36 19 49 24 26 02 10 68 45 95 80 54 94 12 15 83 28 18 86 66 67 72 06 79 23 09 38 04 29 81 60 91 87 13 47 16 78 70 65 20 73 63 77 40 69 17 84 30 42 
06     97 36 19 49 24 26 02 10 68 45 95 80 54 94 12 15 83 28 18 86 66 67 72 06 79 23 09 38 04 29 81 60 91 87 13 47 16 78 70 65 20 73 63 77 40 69 17 84 30 42 
96 F   97 36 19 49 24 26 02 10 68 45 95 80 54 94 12 15 83 28 18 86 66 96 72 06 79 23 09 38 04 29 81 60 91 87 13 47 16 78 70 65 20 73 63 77 40 69 17 84 30 42 
65     97 36 19 49 24 26 02 10 68 45 95 80 54 94 12 15 83 28 18 86 66 96 72 06 79 23 09 38 04 29 81 60 91 87 13 47 16 78 70 65 20 73 63 77 40 69 17 84 30 42 
13     97 36 19 49 24 26 02 10 68 45 95 80 54 94 12 15 83 28 18 86 66 96 72 06 79 23 09 38 04 29 81 60 91 87 13 47 16 78 70 65 20 73 63 77 40 69 17 84 30 42 
63     97 36 19 49 24 26 02 10 68 45 95 80 54 94 12 15 83 28 18 86 66 96 72 06 79 23 09 38 04 29 81 60 91 87 13 47 16 78 70 65 20 73 63 77 40 69 17 84 30 42 
72     97 36 19 49 24 26 02 10 68 45 95 80 54 94 12 15 83 28 18 86 66 96 72 06 79 23 09 38 04 29 81 60 91 87 13 47 16 78 70 65 20 73 63 77 40 69 17 84 30 42 
25 F   97 36 19 49 24 26 02 10 68 45 95 80 54 94 12 15 83 28 18 86 66 96 72 06 25 23 09 38 04 29 81 60 91 87 13 47 16 78 70 65 20 73 63 77 40 69 17 84 30 42 
97     97 36 19 49 24 26 02 10 68 45 95 80 54 94 12 15 83 28 18 86 66 96 72 06 25 23 09 38 04 29 81 60 91 87 13 47 16 78 70 65 20 73 63 77 40 69 17 84 30 42 
52 F   97 36 19 49 24 26 02 10 68 45 95 80 54 94 12 15 83 28 18 86 66 96 72 06 25 23 52 38 04 29 81 60 91 87 13 47 16 78 70 65 20 73 63 77 40 69 17 84 30 42 
95     97 36 19 49 24 26 02 10 68 45 95 80 54 94 12 15 83 28 18 86 66 96 72 06 25 23 52 38 04 29 81 60 91 87 13 47 16 78 70 65 20 73 63 77 40 69 17 84 30 42 
98 F   97 36 19 49 24 26 02 10 68 45 95 80 54 94 12 15 83 28 18 86 66 96 72 06 25 23 52 38 98 29 81 60 91 87 13 47 16 78 70 65 20 73 63 77 40 69 17 84 30 42 
78     97 36 19 49 24 26 02 10 68 45 95 80 54 94 12 15 83 28 18 86 66 96 72 06 25 23 52 38 98 29 81 60 91 87 13 47 16 78 70 65 20 73 63 77 40 69 17 84 30 42 
65     97 36 19 49 24 26 02 10 68 45 95 80 54 94 12 15 83 28 18 86 66 96 72 06 25 23 52 38 98 29 81 60 91 87 13 47 16 78 70 65 20 73 63 77 40 69 17 84 30 42 
53 F   97 36 19 49 24 26 02 10 68 45 95 80 54 94 12 15 83 28 18 86 66 96 72 06 25 23 52 38 98 29 81 60 91 87 13 53 16 78 70 65 20 73 63 77 40 69 17 84 30 42 
99 F   97 36 19 49 24 26 02 10 68 45 95 80 54 94 12 15 83 28 18 86 66 96 72 06 25 23 52 38 98 29 81 60 91 87 13 53 99 78 70 65 20 73 63 77 40 69 17 84 30 42 
92 F   97 36 19 49 24 26 02 10 68 45 95 80 54 94 12 15 83 28 18 86 66 96 72 06 25 23 52 38 98 29 81 60 91 87 13 53 99 78 70 65 20 92 63 77 40 69 17 84 30 42 
18     97 36 19 49 24 26 02 10 68 45 95 80 54 94 12 15 83 28 18 86 66 96 72 06 25 23 52 38 98 29 81 60 91 87 13 53 99 78 70 65 20 92 63 77 40 69 17 84 30 42 
67 F   97 36 19 49 24 26 02 10 68 45 95 80 54 94 12 15 83 28 18 86 66 96 72 06 25 23 52 38 98 29 81 60 91 87 13 53 99 78 70 65 20 92 63 67 40 69 17 84 30 42 
26     97 36 19 49 24 26 02 10 68 45 95 80 54 94 12 15 83 28 18 86 66 96 72 06 25 23 52 38 98 29 81 60 91 87 13 53 99 78 70 65 20 92 63 67 40 69 17 84 30 42 
10     97 36 19 49 24 26 02 10 68 45 95 80 54 94 12 15 83 28 18 86 66 96 72 06 25 23 52 38 98 29 81 60 91 87 13 53 99 78 70 65 20 92 63 67 40 69 17 84 30 42 
68     97 36 19 49 24 26 02 10 68 45 95 80 54 94 12 15 83 28 18 86 66 96 72 06 25 23 52 38 98 29 81 60 91 87 13 53 99 78 70 65 20 92 63 67 40 69 17 84 30 42 
77 F   97 36 19 49 24 26 02 10 68 77 95 80 54 94 12 15 83 28 18 86 66 96 72 06 25 23 52 38 98 29 81 60 91 87 13 53 99 78 70 65 20 92 63 67 40 69 17 84 30 42 
53     97 36 19 49 24 26 02 10 68 77 95 80 54 94 12 15 83 28 18 86 66 96 72 06 25 23 52 38 98 29 81 60 91 87 13 53 99 78 70 65 20 92 63 67 40 69 17 84 30 42 
38     97 36 19 49 24 26 02 10 68 77 95 80 54 94 12 15 83 28 18 86 66 96 72 06 25 23 52 38 98 29 81 60 91 87 13 53 99 78 70 65 20 92 63 67 40 69 17 84 30 42 
36     97 36 19 49 24 26 02 10 68 77 95 80 54 94 12 15 83 28 18 86 66 96 72 06 25 23 52 38 98 29 81 60 91 87 13 53 99 78 70 65 20 92 63 67 40 69 17 84 30 42 
94     97 36 19 49 24 26 02 10 68 77 95 80 54 94 12 15 83 28 18 86 66 96 72 06 25 23 52 38 98 29 81 60 91 87 13 53 99 78 70 65 20 92 63 67 40 69 17 84 30 42 
36     97 36 19 49 24 26 02 10 68 77 95 80 54 94 12 15 83 28 18 86 66 96 72 06 25 23 52 38 98 29 81 60 91 87 13 53 99 78 70 65 20 92 63 67 40 69 17 84 30 42 
67     97 36 19 49 24 26 02 10 68 77 95 80 54 94 12 15 83 28 18 86 66 96 72 06 25 23 52 38 98 29 81 60 91 87 13 53 99 78 70 65 20 92 63 67 40 69 17 84 30 42 
27 F   97 36 19 49 24 26 02 10 68 77 95 27 54 94 12 15 83 28 18 86 66 96 72 06 25 23 52 38 98 29 81 60 91 87 13 53 99 78 70 65 20 92 63 67 40 69 17 84 30 42 
07 F   97 36 19 49 24 26 02 10 68 77 95 27 07 94 12 15 83 28 18 86 66 96 72 06 25 23 52 38 98 29 81 60 91 87 13 53 99 78 70 65 20 92 63 67 40 69 17 84 30 42 
87     97 36 19 49 24 26 02 10 68 77 95 27 07 94 12 15 83 28 18 86 66 96 72 06 25 23 52 38 98 29 81 60 91 87 13 53 99 78 70 65 20 92 63 67 40 69 17 84 30 42 
57 F   97 36 19 49 24 26 02 10 68 77 95 27 07 94 12 15 57 28 18 86 66 96 72 06 25 23 52 38 98 29 81 60 91 87 13 53 99 78 70 65 20 92 63 67 40 69 17 84 30 42 
90 F   97 36 19 49 24 26 02 10 68 77 95 27 07 94 12 15 57 90 18 86 66 96 72 06 25 23 52 38 98 29 81 60 91 87 13 53 99 78 70 65 20 92 63 67 40 69 17 84 30 42 
77     97 36 19 49 24 26 02 10 68 77 95 27 07 94 12 15 57 90 18 86 66 96 72 06 25 23 52 38 98 29 81 60 91 87 13 53 99 78 70 65 20 92 63 67 40 69 17 84 30 42 
41 F   97 36 19 49 24 26 02 10 68 77 95 27 07 94 12 15 57 90 18 41 66 96 72 06 25 23 52 38 98 29 81 60 91 87 13 53 99 78 70 65 20 92 63 67 40 69 17 84 30 42 
68     97 36 19 49 24 26 02 10 68 77 95 27 07 94 12 15 57 90 18 41 66 96 72 06 25 23 52 38 98 29 81 60 91 87 13 53 99 78 70 65 20 92 63 67 40 69 17 84 30 42 
31 F   97 36 19 49 24 26 02 10 68 77 95 27 07 94 12 15 57 90 18 41 31 96 72 06 25 23 52 38 98 29 81 60 91 87 13 53 99 78 70 65 20 92 63 67 40 69 17 84 30 42 
94     97 36 19 49 24 26 02 10 68 77 95 27 07 94 12 15 57 90 18 41 31 96 72 06 25 23 52 38 98 29 81 60 91 87 13 53 99 78 70 65 20 92 63 67 40 69 17 84 30 42 
