Replacement Policy = OPTIMAL
-------------------------------------
Page   Content of Frames
15     02 57 17 79 73 13 15 44 38 28 30 60 70 27 04 53 47 68 26 77 35 14 85 46 62 43 31 74 50 09 37 97 59 16 99 80 92 22 12 78 82 91 39 83 87 08 19 66 67 29 
15     02 57 17 79 73 13 15 44 38 28 30 60 70 27 04 53 47 68 26 77 35 14 85 46 62 43 31 74 50 09 37 97 59 16 99 80 92 22 12 78 82 91 39 83 87 08 19 66 67 29 
08     02 57 17 79 73 13 15 44 38 28 30 60 70 27 04 53 47 68 26 77 35 14 85 46 62 43 31 74 50 09 37 97 59 16 99 80 92 22 12 78 82 91 39 83 87 08 19 66 67 29 
46     02 57 17 79 73 13 15 44 38 28 30 60 70 27 04 53 47 68 26 77 35 14 85 46 62 43 31 74 50 09 37 97 59 16 99 80 92 22 12 78 82 91 39 83 87 08 19 66 67 29 
99     02 57 17 79 73 13 15 44 38 28 30 60 70 27 04 53 47 68 26 77 35 14 85 46 62 43 31 74 50 09 37 97 59 16 99 80 92 22 12 78 82 91 39 83 87 08 19 66 67 29 
19     02 57 17 79 73 13 15 44 38 28 30 60 70 27 04 53 47 68 26 77 35 14 85 46 62 43 31 74 50 09 37 97 59 16 99 80 92 22 12 78 82 91 39 83 87 08 19 66 67 29 
68     02 57 17 79 73 13 15 44 38 28 30 60 70 27 04 53 47 68 26 77 35 14 85 46 62 43 31 74 50 09 37 97 59 16 99 80 92 22 12 78 82 91 39 83 87 08 19 66 67 29 
22     02 57 17 79 73 13 15 44 38 28 30 60 70 27 04 53 47 68 26 77 35 14 85 46 62 43 31 74 50 09 37 97 59 16 99 80 92 22 12 78 82 91 39 83 87 08 19 66 67 29 
66     02 57 17 79 73 13 15 44 38 28 30 60 70 27 04 53 47 68 26 77 35 14 85 46 62 43 31 74 50 09 37 97 59 16 99 80 92 22 12 78 82 91 39 83 87 08 19 66 67 29 
91     02 57 17 79 73 13 15 44 38 28 30 60 70 27 04 53 47 68 26 77 35 14 85 46 62 43 31 74 50 09 37 97 59 16 99 80 92 22 12 78 82 91 39 83 87 08 19 66 67 29 
28     02 57 17 79 73 13 15 44 38 28 30 60 70 27 04 53 47 68 26 77 35 14 85 46 62 43 31 74 50 09 37 97 59 16 99 80 92 22 12 78 82 91 39 83 87 08 19 66 67 29 
01 F   02 57 17 79 73 13 01 44 38 28 30 60 70 27 04 53 47 68 26 77 35 14 85 46 62 43 31 74 50 09 37 97 59 16 99 80 92 22 12 78 82 91 39 83 87 08 19 66 67 29 
54 F   02 57 17 79 73 13 01 44 38 28 30 60 70 54 04 53 47 68 26 77 35 14 85 46 62 43 31 74 50 09 37 97 59 16 99 80 92 22 12 78 82 91 39 83 87 08 19 66 67 29 
47     02 57 17 79 73 13 01 44 38 28 30 60 70 54 04 53 47 68 26 77 35 14 85 46 62 43 31 74 50 09 37 97 59 16 99 80 92 22 12 78 82 91 39 83 87 08 19 66 67 29 
88 F   02 57 17 79 73 13 01 44 38 28 30 60 70 54 04 53 47 68 26 77 35 14 85 46 62 43 31 74 50 09 37 97 59 16 88 80 92 22 12 78 82 91 39 83 87 08 19 66 67 29 
16     02 57 17 79 73 13 01 44 38 28 30 60 70 54 04 53 47 68 26 77 35 14 85 46 62 43 31 74 50 09 37 97 59 16 88 80 92 22 12 78 82 91 39 83 87 08 19 66 67 29 
60     02 57 17 79 73 13 01 44 38 28 30 60 70 54 04 53 47 68 26 77 35 14 85 46 62 43 31 74 50 09 37 97 59 16 88 80 92 22 12 78 82 91 39 83 87 08 19 66 67 29 
13     02 57 17 79 73 13 01 44 38 28 30 60 70 54 04 53 47 68 26 77 35 14 85 46 62 43 31 74 50 09 37 97 59 16 88 80 92 22 12 78 82 91 39 83 87 08 19 66 67 29 
12     02 57 17 79 73 13 01 44 38 28 30 60 70 54 04 53 47 68 26 77 35 14 85 46 62 43 31 74 50 09 37 97 59 16 88 80 92 22 12 78 82 91 39 83 87 08 19 66 67 29 
60     02 57 17 79 73 13 01 44 38 28 30 60 70 54 04 53 47 68 26 77 35 14 85 46 62 43 31 74 50 09 37 97 59 16 88 80 92 22 12 78 82 91 39 83 87 08 19 66 67 29 
74     02 57 17 79 73 13 01 44 38 28 30 60 70 54 04 53 47 68 26 77 35 14 85 46 62 43 31 74 50 09 37 97 59 16 88 80 92 22 12 78 82 91 39 83 87 08 19 66 67 29 
30     02 57 17 79 73 13 01 44 38 28 30 60 70 54 04 53 47 68 26 77 35 14 85 46 62 43 31 74 50 09 37 97 59 16 88 80 92 22 12 78 82 91 39 83 87 08 19 66 67 29 
92     02 57 17 79 73 13 01 44 38 28 30 60 70 54 04 53 47 68 26 77 35 14 85 46 62 43 31 74 50 09 37 97 59 16 88 80 92 22 12 78 82 91 39 83 87 08 19 66 67 29 
79     02 57 17 79 73 13 01 44 38 28 30 60 70 54 04 53 47 68 26 77 35 14 85 46 62 43 31 74 50 09 37 97 59 16 88 80 92 22 12 78 82 91 39 83 87 08 19 66 67 29 
87     02 57 17 79 73 13 01 44 38 28 30 60 70 54 04 53 47 68 26 77 35 14 85 46 62 43 31 74 50 09 37 97 59 16 88 80 92 22 12 78 82 91 39 83 87 08 19 66 67 29 
62     02 57 17 79 73 13 01 44 38 28 30 60 70 54 04 53 47 68 26 77 35 14 85 46 62 43 31 74 50 09 37 97 59 16 88 80 92 22 12 78 82 91 39 83 87 08 19 66 67 29 
77     02 57 17 79 73 13 01 44 38 28 30 60 70 54 04 53 47 68 26 77 35 14 85 46 62 43 31 74 50 09 37 97 59 16 88 80 92 22 12 78 82 91 39 83 87 08 19 66 67 29 
57     02 57 17 79 73 13 01 44 38 28 30 60 70 54 04 53 47 68 26 77 35 14 85 46 62 43 31 74 50 09 37 97 59 16 88 80 92 22 12 78 82 91 39 83 87 08 19 66 67 29 
26     02 57 17 79 73 13 01 44 38 28 30 60 70 54 04 53 47 68 26 77 35 14 85 46 62 43 31 74 50 09 37 97 59 16 88 80 92 22 12 78 82 91 39 83 87 08 19 66 67 29 
43     02 57 17 79 73 13 01 44 38 28 30 60 70 54 04 53 47 68 26 77 35 14 85 46 62 43 31 74 50 09 37 97 59 16 88 80 92 22 12 78 82 91 39 83 87 08 19 66 67 29 
54     02 57 17 79 73 13 01 44 38 28 30 60 70 54 04 53 47 68 26 77 35 14 85 46 62 43 31 74 50 09 37 97 59 16 88 80 92 22 12 78 82 91 39 83 87 08 19 66 67 29 
09     02 57 17 79 73 13 01 44 38 28 30 60 70 54 04 53 47 68 26 77 35 14 85 46 62 43 31 74 50 09 37 97 59 16 88 80 92 22 12 78 82 91 39 83 87 08 19 66 67 29 
16     02 57 17 79 73 13 01 44 38 28 30 60 70 54 04 53 47 68 26 77 35 14 85 46 62 43 31 74 50 09 37 97 59 16 88 80 92 22 12 78 82 91 39 83 87 08 19 66 67 29 
78     02 57 17 79 73 13 01 44 38 28 30 60 70 54 04 53 47 68 26 77 35 14 85 46 62 43 31 74 50 09 37 97 59 16 88 80 92 22 12 78 82 91 39 83 87 08 19 66 67 29 
28     02 57 17 79 73 13 01 44 38 28 30 60 70 54 04 53 47 68 26 77 35 14 85 46 62 43 31 74 50 09 37 97 59 16 88 80 92 22 12 78 82 91 39 83 87 08 19 66 67 29 
85     02 57 17 79 73 13 01 44 38 28 30 60 70 54 04 53 47 68 26 77 35 14 85 46 62 43 31 74 50 09 37 97 59 16 88 80 92 22 12 78 82 91 39 83 87 08 19 66 67 29 
60     02 57 17 79 73 13 01 44 38 28 30 60 70 54 04 53 47 68 26 77 35 14 85 46 62 43 31 74 50 09 37 97 59 16 88 80 92 22 12 78 82 91 39 83 87 08 19 66 67 29 
91     02 57 17 79 73 13 01 44 38 28 30 60 70 54 04 53 47 68 26 77 35 14 85 46 62 43 31 74 50 09 37 97 59 16 88 80 92 22 12 78 82 91 39 83 87 08 19 66 67 29 
14     02 57 17 79 73 13 01 44 38 28 30 60 70 54 04 53 47 68 26 77 35 14 85 46 62 43 31 74 50 09 37 97 59 16 88 80 92 22 12 78 82 91 39 83 87 08 19 66 67 29 
97     02 57 17 79 73 13 01 44 38 28 30 60 70 54 04 53 47 68 26 77 35 14 85 46 62 43 31 74 50 09 37 97 59 16 88 80 92 22 12 78 82 91 39 83 87 08 19 66 67 29 
59     02 57 17 79 73 13 01 44 38 28 30 60 70 54 04 53 47 68 26 77 35 14 85 46 62 43 31 74 50 09 37 97 59 16 88 80 92 22 12 78 82 91 39 83 87 08 19 66 67 29 
83     02 57 17 79 73 13 01 44 38 28 30 60 70 54 04 53 47 68 26 77 35 14 85 46 62 43 31 74 50 09 37 97 59 16 88 80 92 22 12 78 82 91 39 83 87 08 19 66 67 29 
82     02 57 17 79 73 13 01 44 38 28 30 60 70 54 04 53 47 68 26 77 35 14 85 46 62 43 31 74 50 09 37 97 59 16 88 80 92 22 12 78 82 91 39 83 87 08 19 66 67 29 
28     02 57 17 79 73 13 01 44 38 28 30 60 70 54 04 53 47 68 26 77 35 14 85 46 62 43 31 74 50 09 37 97 59 16 88 80 92 22 12 78 82 91 39 83 87 08 19 66 67 29 
57     02 57 17 79 73 13 01 44 38 28 30 60 70 54 04 53 47 68 26 77 35 14 85 46 62 43 31 74 50 09 37 97 59 16 88 80 92 22 12 78 82 91 39 83 87 08 19 66 67 29 
70     02 57 17 79 73 13 01 44 38 28 30 60 70 54 04 53 47 68 26 77 35 14 85 46 62 43 31 74 50 09 37 97 59 16 88 80 92 22 12 78 82 91 39 83 87 08 19 66 67 29 
60     02 57 17 79 73 13 01 44 38 28 30 60 70 54 04 53 47 68 26 77 35 14 85 46 62 43 31 74 50 09 37 97 59 16 88 80 92 22 12 78 82 91 39 83 87 08 19 66 67 29 
13     02 57 17 79 73 13 01 44 38 28 30 60 70 54 04 53 47 68 26 77 35 14 85 46 62 43 31 74 50 09 37 97 59 16 88 80 92 22 12 78 82 91 39 83 87 08 19 66 67 29 
93 F   02 57 17 79 73 13 01 44 38 28 30 60 70 54 04 53 47 68 26 77 35 14 85 46 62 43 31 74 50 09 37 97 59 16 88 80 92 22 12 78 82 91 39 83 93 08 19 66 67 29 
47     02 57 17 79 73 13 01 44 38 28 30 60 70 54 04 53 47 68 26 77 35 14 85 46 62 43 31 74 50 09 37 97 59 16 88 80 92 22 12 78 82 91 39 83 93 08 19 66 67 29 
33 F   02 57 17 79 73 13 01 44 38 28 30 60 70 54 04 53 47 68 26 77 35 14 85 46 62 43 31 74 50 33 37 97 59 16 88 80 92 22 12 78 82 91 39 83 93 08 19 66 67 29 
67     02 57 17 79 73 13 01 44 38 28 30 60 70 54 04 53 47 68 26 77 35 14 85 46 62 43 31 74 50 33 37 97 59 16 88 80 92 22 12 78 82 91 39 83 93 08 19 66 67 29 
01     02 57 17 79 73 13 01 44 38 28 30 60 70 54 04 53 47 68 26 77 35 14 85 46 62 43 31 74 50 33 37 97 59 16 88 80 92 22 12 78 82 91 39 83 93 08 19 66 67 29 
29     02 57 17 79 73 13 01 44 38 28 30 60 70 54 04 53 47 68 26 77 35 14 85 46 62 43 31 74 50 33 37 97 59 16 88 80 92 22 12 78 82 91 39 83 93 08 19 66 67 29 
52 F   02 57 17 79 73 13 01 44 38 52 30 60 70 54 04 53 47 68 26 77 35 14 85 46 62 43 31 74 50 33 37 97 59 16 88 80 92 22 12 78 82 91 39 83 93 08 19 66 67 29 
05 F   02 57 17 79 73 13 05 44 38 52 30 60 70 54 04 53 47 68 26 77 35 14 85 46 62 43 31 74 50 33 37 97 59 16 88 80 92 22 12 78 82 91 39 83 93 08 19 66 67 29 
35     02 57 17 79 73 13 05 44 38 52 30 60 70 54 04 53 47 68 26 77 35 14 85 46 62 43 31 74 50 33 37 97 59 16 88 80 92 22 12 78 82 91 39 83 93 08 19 66 67 29 
85     02 57 17 79 73 13 05 44 38 52 30 60 70 54 04 53 47 68 26 77 35 14 85 46 62 43 31 74 50 33 37 97 59 16 88 80 92 22 12 78 82 91 39 83 93 08 19 66 67 29 
80     02 57 17 79 73 13 05 44 38 52 30 60 70 54 04 53 47 68 26 77 35 14 85 46 62 43 31 74 50 33 37 97 59 16 88 80 92 22 12 78 82 91 39 83 93 08 19 66 67 29 
17     02 57 17 79 73 13 05 44 38 52 30 60 70 54 04 53 47 68 26 77 35 14 85 46 62 43 31 74 50 33 37 97 59 16 88 80 92 22 12 78 82 91 39 83 93 08 19 66 67 29 
02     02 57 17 79 73 13 05 44 38 52 30 60 70 54 04 53 47 68 26 77 35 14 85 46 62 43 31 74 50 33 37 97 59 16 88 80 92 22 12 78 82 91 39 83 93 08 19 66 67 29 
74     02 57 17 79 73 13 05 44 38 52 30 60 70 54 04 53 47 68 26 77 35 14 85 46 62 43 31 74 50 33 37 97 59 16 88 80 92 22 12 78 82 91 39 83 93 08 19 66 67 29 
59     02 57 17 79 73 13 05 44 38 52 30 60 70 54 04 53 47 68 26 77 35 14 85 46 62 43 31 74 50 33 37 97 59 16 88 80 92 22 12 78 82 91 39 83 93 08 19 66 67 29 
72 F   02 57 17 79 73 13 05 44 38 52 30 60 70 54 04 53 47 68 26 72 35 14 85 46 62 43 31 74 50 33 37 97 59 16 88 80 92 22 12 78 82 91 39 83 93 08 19 66 67 29 
33     02 57 17 79 73 13 05 44 38 52 30 60 70 54 04 53 47 68 26 72 35 14 85 46 62 43 31 74 50 33 37 97 59 16 88 80 92 22 12 78 82 91 39 83 93 08 19 66 67 29 
64 F   02 57 17 79 73 13 05 44 38 52 30 60 70 54 04 53 47 68 26 72 35 14 85 46 62 43 31 74 50 33 37 64 59 16 88 80 92 22 12 78 82 91 39 83 93 08 19 66 67 29 
13     02 57 17 79 73 13 05 44 38 52 30 60 70 54 04 53 47 68 26 72 35 14 85 46 62 43 31 74 50 33 37 64 59 16 88 80 92 22 12 78 82 91 39 83 93 08 19 66 67 29 
82     02 57 17 79 73 13 05 44 38 52 30 60 70 54 04 53 47 68 26 72 35 14 85 46 62 43 31 74 50 33 37 64 59 16 88 80 92 22 12 78 82 91 39 83 93 08 19 66 67 29 
88     02 57 17 79 73 13 05 44 38 52 30 60 70 54 04 53 47 68 26 72 35 14 85 46 62 43 31 74 50 33 37 64 59 16 88 80 92 22 12 78 82 91 39 83 93 08 19 66 67 29 
60     02 57 17 79 73 13 05 44 38 52 30 60 70 54 04 53 47 68 26 72 35 14 85 46 62 43 31 74 50 33 37 64 59 16 88 80 92 22 12 78 82 91 39 83 93 08 19 66 67 29 
69 F   02 57 17 79 73 13 05 44 38 52 30 69 70 54 04 53 47 68 26 72 35 14 85 46 62 43 31 74 50 33 37 64 59 16 88 80 92 22 12 78 82 91 39 83 93 08 19 66 67 29 
19     02 57 17 79 73 13 05 44 38 52 30 69 70 54 04 53 47 68 26 72 35 14 85 46 62 43 31 74 50 33 37 64 59 16 88 80 92 22 12 78 82 91 39 83 93 08 19 66 67 29 
37     02 57 17 79 73 13 05 44 38 52 30 69 70 54 04 53 47 68 26 72 35 14 85 46 62 43 31 74 50 33 37 64 59 16 88 80 92 22 12 78 82 91 39 83 93 08 19 66 67 29 
06 F   02 57 17 79 73 13 06 44 38 52 30 69 70 54 04 53 47 68 26 72 35 14 85 46 62 43 31 74 50 33 37 64 59 16 88 80 92 22 12 78 82 91 39 83 93 08 19 66 67 29 
82     02 57 17 79 73 13 06 44 38 52 30 69 70 54 04 53 47 68 26 72 35 14 85 46 62 43 31 74 50 33 37 64 59 16 88 80 92 22 12 78 82 91 39 83 93 08 19 66 67 29 
53     02 57 17 79 73 13 06 44 38 52 30 69 70 54 04 53 47 68 26 72 35 14 85 46 62 43 31 74 50 33 37 64 59 16 88 80 92 22 12 78 82 91 39 83 93 08 19 66 67 29 
22     02 57 17 79 73 13 06 44 38 52 30 69 70 54 04 53 47 68 26 72 35 14 85 46 62 43 31 74 50 33 37 64 59 16 88 80 92 22 12 78 82 91 39 83 93 08 19 66 67 29 
88     02 57 17 79 73 13 06 44 38 52 30 69 70 54 04 53 47 68 26 72 35 14 85 46 62 43 31 74 50 33 37 64 59 16 88 80 92 22 12 78 82 91 39 83 93 08 19 66 67 29 
24 F   02 57 17 79 73 13 06 44 38 52 30 69 70 54 04 53 47 68 26 72 35 14 85 46 62 43 31 74 50 33 37 64 59 16 88 80 92 24 12 78 82 91 39 83 93 08 19 66 67 29 
31     02 57 17 79 73 13 06 44 38 52 30 69 70 54 04 53 47 68 26 72 35 14 85 46 62 43 31 74 50 33 37 64 59 16 88 80 92 24 12 78 82 91 39 83 93 08 19 66 67 29 
18 F   02 57 17 79 73 13 06 44 38 52 30 69 70 54 04 53 47 68 26 72 35 14 85 46 62 43 31 74 50 33 37 64 59 16 18 80 92 24 12 78 82 91 39 83 93 08 19 66 67 29 
21 F   02 57 17 79 73 13 06 44 38 52 30 69 70 54 04 53 47 68 26 72 35 14 85 46 62 43 31 74 50 33 37 64 59 16 21 80 92 24 12 78 82 91 39 83 93 08 19 66 67 29 
45 F   02 57 17 79 73 13 06 44 38 52 30 69 70 54 04 53 47 68 26 72 35 14 45 46 62 43 31 74 50 33 37 64 59 16 21 80 92 24 12 78 82 91 39 83 93 08 19 66 67 29 
62     02 57 17 79 73 13 06 44 38 52 30 69 70 54 04 53 47 68 26 72 35 14 45 46 62 43 31 74 50 33 37 64 59 16 21 80 92 24 12 78 82 91 39 83 93 08 19 66 67 29 
66     02 57 17 79 73 13 06 44 38 52 30 69 70 54 04 53 47 68 26 72 35 14 45 46 62 43 31 74 50 33 37 64 59 16 21 80 92 24 12 78 82 91 39 83 93 08 19 66 67 29 
72     02 57 17 79 73 13 06 44 38 52 30 69 70 54 04 53 47 68 26 72 35 14 45 46 62 43 31 74 50 33 37 64 59 16 21 80 92 24 12 78 82 91 39 83 93 08 19 66 67 29 
08     02 57 17 79 73 13 06 44 38 52 30 69 70 54 04 53 47 68 26 72 35 14 45 46 62 43 31 74 50 33 37 64 59 16 21 80 92 24 12 78 82 91 39 83 93 08 19 66 67 29 
49 F   02 57 17 79 73 13 06 44 38 52 49 69 70 54 04 53 47 68 26 72 35 14 45 46 62 43 31 74 50 33 37 64 59 16 21 80 92 24 12 78 82 91 39 83 93 08 19 66 67 29 
76 F   02 57 17 79 73 13 06 44 38 52 49 69 70 54 04 53 47 68 26 72 35 14 45 46 62 43 31 74 50 33 37 64 59 16 21 80 92 76 12 78 82 91 39 83 93 08 19 66 67 29 
19     02 57 17 79 73 13 06 44 38 52 49 69 70 54 04 53 47 68 26 72 35 14 45 46 62 43 31 74 50 33 37 64 59 16 21 80 92 76 12 78 82 91 39 83 93 08 19 66 67 29 
29     02 57 17 79 73 13 06 44 38 52 49 69 70 54 04 53 47 68 26 72 35 14 45 46 62 43 31 74 50 33 37 64 59 16 21 80 92 76 12 78 82 91 39 83 93 08 19 66 67 29 
39     02 57 17 79 73 13 06 44 38 52 49 69 70 54 04 53 47 68 26 72 35 14 45 46 62 43 31 74 50 33 37 64 59 16 21 80 92 76 12 78 82 91 39 83 93 08 19 66 67 29 
86 F   02 57 17 79 73 13 06 44 38 52 49 69 70 54 04 53 47 68 26 72 35 14 45 46 62 43 31 74 50 33 37 64 59 16 21 80 92 76 12 78 82 91 39 83 93 08 19 66 67 86 
54     02 57 17 79 73 13 06 44 38 52 49 69 70 54 04 53 47 68 26 72 35 14 45 46 62 43 31 74 50 33 37 64 59 16 21 80 92 76 12 78 82 91 39 83 93 08 19 66 67 86 
31     02 57 17 79 73 13 06 44 38 52 49 69 70 54 04 53 47 68 26 72 35 14 45 46 62 43 31 74 50 33 37 64 59 16 21 80 92 76 12 78 82 91 39 83 93 08 19 66 67 86 
68     02 57 17 79 73 13 06 44 38 52 49 69 70 54 04 53 47 68 26 72 35 14 45 46 62 43 31 74 50 33 37 64 59 16 21 80 92 76 12 78 82 91 39 83 93 08 19 66 67 86 
62     02 57 17 79 73 13 06 44 38 52 49 69 70 54 04 53 47 68 26 72 35 14 45 46 62 43 31 74 50 33 37 64 59 16 21 80 92 76 12 78 82 91 39 83 93 08 19 66 67 86 
84 F   02 57 17 79 73 13 06 44 38 52 49 69 70 54 04 53 47 84 26 72 35 14 45 46 62 43 31 74 50 33 37 64 59 16 21 80 92 76 12 78 82 91 39 83 93 08 19 66 67 86 
83     02 57 17 79 73 13 06 44 38 52 49 69 70 54 04 53 47 84 26 72 35 14 45 46 62 43 31 74 50 33 37 64 59 16 21 80 92 76 12 78 82 91 39 83 93 08 19 66 67 86 
33     02 57 17 79 73 13 06 44 38 52 49 69 70 54 04 53 47 84 26 72 35 14 45 46 62 43 31 74 50 33 37 64 59 16 21 80 92 76 12 78 82 91 39 83 93 08 19 66 67 86 
50     02 57 17 79 73 13 06 44 38 52 49 69 70 54 04 53 47 84 26 72 35 14 45 46 62 43 31 74 50 33 37 64 59 16 21 80 92 76 12 78 82 91 39 83 93 08 19 66 67 86 
91     02 57 17 79 73 13 06 44 38 52 49 69 70 54 04 53 47 84 26 72 35 14 45 46 62 43 31 74 50 33 37 64 59 16 21 80 92 76 12 78 82 91 39 83 93 08 19 66 67 86 
23 F   02 57 17 79 73 13 06 44 38 52 49 69 70 54 04 53 47 84 26 72 35 14 45 46 62 43 31 74 50 33 37 64 59 16 21 80 92 76 12 78 82 23 39 83 93 08 19 66 67 86 
90 F   02 57 17 79 73 13 06 44 38 52 49 69 70 54 04 53 47 84 26 72 35 14 45 46 62 43 90 74 50 33 37 64 59 16 21 80 92 76 12 78 82 23 39 83 93 08 19 66 67 86 
34 F   02 57 17 79 73 13 06 44 38 52 49 69 70 54 04 53 47 84 26 72 35 14 45 46 62 43 90 74 34 33 37 64 59 16 21 80 92 76 12 78 82 23 39 83 93 08 19 66 67 86 
37     02 57 17 79 73 13 06 44 38 52 49 69 70 54 04 53 47 84 26 72 35 14 45 46 62 43 90 74 34 33 37 64 59 16 21 80 92 76 12 78 82 23 39 83 93 08 19 66 67 86 
08     02 57 17 79 73 13 06 44 38 52 49 69 70 54 04 53 47 84 26 72 35 14 45 46 62 43 90 74 34 33 37 64 59 16 21 80 92 76 12 78 82 23 39 83 93 08 19 66 67 86 
16     02 57 17 79 73 13 06 44 38 52 49 69 70 54 04 53 47 84 26 72 35 14 45 46 62 43 90 74 34 33 37 64 59 16 21 80 92 76 12 78 82 23 39 83 93 08 19 66 67 86 
40 F   02 57 17 79 73 13 06 44 38 52 49 69 70 54 04 53 47 84 26 72 35 14 45 46 62 43 90 74 40 33 37 64 59 16 21 80 92 76 12 78 82 23 39 83 93 08 19 66 67 86 
57     02 57 17 79 73 13 06 44 38 52 49 69 70 54 04 53 47 84 26 72 35 14 45 46 62 43 90 74 40 33 37 64 59 16 21 80 92 76 12 78 82 23 39 83 93 08 19 66 67 86 
70     02 57 17 79 73 13 06 44 38 52 49 69 70 54 04 53 47 84 26 72 35 14 45 46 62 43 90 74 40 33 37 64 59 16 21 80 92 76 12 78 82 23 39 83 93 08 19 66 67 86 
51 F   02 57 17 79 73 13 06 44 38 52 49 69 70 54 04 53 47 84 26 72 35 14 45 46 62 43 90 74 40 33 37 64 59 51 21 80 92 76 12 78 82 23 39 83 93 08 19 66 67 86 
38     02 57 17 79 73 13 06 44 38 52 49 69 70 54 04 53 47 84 26 72 35 14 45 46 62 43 90 74 40 33 37 64 59 51 21 80 92 76 12 78 82 23 39 83 93 08 19 66 67 86 
81 F   02 57 17 79 73 13 06 44 38 52 49 69 70 54 04 53 47 84 26 72 35 14 45 46 62 43 90 74 81 33 37 64 59 51 21 80 92 76 12 78 82 23 39 83 93 08 19 66 67 86 
46     02 57 17 79 73 13 06 44 38 52 49 69 70 54 04 53 47 84 26 72 35 14 45 46 62 43 90 74 81 33 37 64 59 51 21 80 92 76 12 78 82 23 39 83 93 08 19 66 67 86 
56 F   02 57 17 79 73 13 06 44 38 52 49 69 70 54 04 53 47 84 26 72 35 14 45 46 62 43 90 74 56 33 37 64 59 51 21 80 92 76 12 78 82 23 39 83 93 08 19 66 67 86 
38     02 57 17 79 73 13 06 44 38 52 49 69 70 54 04 53 47 84 26 72 35 14 45 46 62 43 90 74 56 33 37 64 59 51 21 80 92 76 12 78 82 23 39 83 93 08 19 66 67 86 
33     02 57 17 79 73 13 06 44 38 52 49 69 70 54 04 53 47 84 26 72 35 14 45 46 62 43 90 74 56 33 37 64 59 51 21 80 92 76 12 78 82 23 39 83 93 08 19 66 67 86 
26     02 57 17 79 73 13 06 44 38 52 49 69 70 54 04 53 47 84 26 72 35 14 45 46 62 43 90 74 56 33 37 64 59 51 21 80 92 76 12 78 82 23 39 83 93 08 19 66 67 86 
55 F   02 57 17 79 73 13 06 44 38 52 49 69 70 54 04 53 47 84 55 72 35 14 45 46 62 43 90 74 56 33 37 64 59 51 21 80 92 76 12 78 82 23 39 83 93 08 19 66 67 86 
57     02 57 17 79 73 13 06 44 38 52 49 69 70 54 04 53 47 84 55 72 35 14 45 46 62 43 90 74 56 33 37 64 59 51 21 80 92 76 12 78 82 23 39 83 93 08 19 66 67 86 
66     02 57 17 79 73 13 06 44 38 52 49 69 70 54 04 53 47 84 55 72 35 14 45 46 62 43 90 74 56 33 37 64 59 51 21 80 92 76 12 78 82 23 39 83 93 08 19 66 67 86 
02     02 57 17 79 73 13 06 44 38 52 49 69 70 54 04 53 47 84 55 72 35 14 45 46 62 43 90 74 56 33 37 64 59 51 21 80 92 76 12 78 82 23 39 83 93 08 19 66 67 86 
83     02 57 17 79 73 13 06 44 38 52 49 69 70 54 04 53 47 84 55 72 35 14 45 46 62 43 90 74 56 33 37 64 59 51 21 80 92 76 12 78 82 23 39 83 93 08 19 66 67 86 
79     02 57 17 79 73 13 06 44 38 52 49 69 70 54 04 53 47 84 55 72 35 14 45 46 62 43 90 74 56 33 37 64 59 51 21 80 92 76 12 78 82 23 39 83 93 08 19 66 67 86 
59     02 57 17 79 73 13 06 44 38 52 49 69 70 54 04 53 47 84 55 72 35 14 45 46 62 43 90 74 56 33 37 64 59 51 21 80 92 76 12 78 82 23 39 83 93 08 19 66 67 86 
08     02 57 17 79 73 13 06 44 38 52 49 69 70 54 04 53 47 84 55 72 35 14 45 46 62 43 90 74 56 33 37 64 59 51 21 80 92 76 12 78 82 23 39 83 93 08 19 66 67 86 
64     02 57 17 79 73 13 06 44 38 52 49 69 70 54 04 53 47 84 55 72 35 14 45 46 62 43 90 74 56 33 37 64 59 51 21 80 92 76 12 78 82 23 39 83 93 08 19 66 67 86 
44     02 57 17 79 73 13 06 44 38 52 49 69 70 54 04 53 47 84 55 72 35 14 45 46 62 43 90 74 56 33 37 64 59 51 21 80 92 76 12 78 82 23 39 83 93 08 19 66 67 86 
38     02 57 17 79 73 13 06 44 38 52 49 69 70 54 04 53 47 84 55 72 35 14 45 46 62 43 90 74 56 33 37 64 59 51 21 80 92 76 12 78 82 23 39 83 93 08 19 66 67 86 
43     02 57 17 79 73 13 06 44 38 52 49 69 70 54 04 53 47 84 55 72 35 14 45 46 62 43 90 74 56 33 37 64 59 51 21 80 92 76 12 78 82 23 39 83 93 08 19 66 67 86 
56     02 57 17 79 73 13 06 44 38 52 49 69 70 54 04 53 47 84 55 72 35 14 45 46 62 43 90 74 56 33 37 64 59 51 21 80 92 76 12 78 82 23 39 83 93 08 19 66 67 86 
62     02 57 17 79 73 13 06 44 38 52 49 69 70 54 04 53 47 84 55 72 35 14 45 46 62 43 90 74 56 33 37 64 59 51 21 80 92 76 12 78 82 23 39 83 93 08 19 66 67 86 
19     02 57 17 79 73 13 06 44 38 52 49 69 70 54 04 53 47 84 55 72 35 14 45 46 62 43 90 74 56 33 37 64 59 51 21 80 92 76 12 78 82 23 39 83 93 08 19 66 67 86 
45     02 57 17 79 73 13 06 44 38 52 49 69 70 54 04 53 47 84 55 72 35 14 45 46 62 43 90 74 56 33 37 64 59 51 21 80 92 76 12 78 82 23 39 83 93 08 19 66 67 86 
