Replacement Policy = CLOCK
-------------------------------------
Page   Content of Frames
43     67 10 01 58 68 93 75 43 17 79 72 24 20 32 74 80 35 03 71 66 94 02 65 82 38 99 95 83 29 91 84 21 97 13 46 77 51 50 45 06 78 44 88 48 73 22 26 96 62 28 
68     67 10 01 58 68 93 75 43 17 79 72 24 20 32 74 80 35 03 71 66 94 02 65 82 38 99 95 83 29 91 84 21 97 13 46 77 51 50 45 06 78 44 88 48 73 22 26 96 62 28 
77     67 10 01 58 68 93 75 43 17 79 72 24 20 32 74 80 35 03 71 66 94 02 65 82 38 99 95 83 29 91 84 21 97 13 46 77 51 50 45 06 78 44 88 48 73 22 26 96 62 28 
65     67 10 01 58 68 93 75 43 17 79 72 24 20 32 74 80 35 03 71 66 94 02 65 82 38 99 95 83 29 91 84 21 97 13 46 77 51 50 45 06 78 44 88 48 73 22 26 96 62 28 
93     67 10 01 58 68 93 75 43 17 79 72 24 20 32 74 80 35 03 71 66 94 02 65 82 38 99 95 83 29 91 84 21 97 13 46 77 51 50 45 06 78 44 88 48 73 22 26 96 62 28 
83     67 10 01 58 68 93 75 43 17 79 72 24 20 32 74 80 35 03 71 66 94 02 65 82 38 99 95 83 29 91 84 21 97 13 46 77 51 50 45 06 78 44 88 48 73 22 26 96 62 28 
44     67 10 01 58 68 93 75 43 17 79 72 24 20 32 74 80 35 03 71 66 94 02 65 82 38 99 95 83 29 91 84 21 97 13 46 77 51 50 45 06 78 44 88 48 73 22 26 96 62 28 
84     67 10 01 58 68 93 75 43 17 79 72 24 20 32 74 80 35 03 71 66 94 02 65 82 38 99 95 83 29 91 84 21 97 13 46 77 51 50 45 06 78 44 88 48 73 22 26 96 62 28 
93     67 10 01 58 68 93 75 43 17 79 72 24 20 32 74 80 35 03 71 66 94 02 65 82 38 99 95 83 29 91 84 21 97 13 46 77 51 50 45 06 78 44 88 48 73 22 26 96 62 28 
51     67 10 01 58 68 93 75 43 17 79 72 24 20 32 74 80 35 03 71 66 94 02 65 82 38 99 95 83 29 91 84 21 97 13 46 77 51 50 45 06 78 44 88 48 73 22 26 96 62 28 
82     67 10 01 58 68 93 75 43 17 79 72 24 20 32 74 80 35 03 71 66 94 02 65 82 38 99 95 83 29 91 84 21 97 13 46 77 51 50 45 06 78 44 88 48 73 22 26 96 62 28 
47 F   67 10 01 58 68 93 75 43 17 79 72 24 20 32 74 80 47 03 71 66 94 02 65 82 38 99 95 83 29 91 84 21 97 13 46 77 51 50 45 06 78 44 88 48 73 22 26 96 62 28 
29     67 10 01 58 68 93 75 43 17 79 72 24 20 32 74 80 47 03 71 66 94 02 65 82 38 99 95 83 29 91 84 21 97 13 46 77 51 50 45 06 78 44 88 48 73 22 26 96 62 28 
64 F   67 10 01 58 68 93 75 43 17 79 72 24 20 32 74 80 47 64 71 66 94 02 65 82 38 99 95 83 29 91 84 21 97 13 46 77 51 50 45 06 78 44 88 48 73 22 26 96 62 28 
91     67 10 01 58 68 93 75 43 17 79 72 24 20 32 74 80 47 64 71 66 94 02 65 82 38 99 95 83 29 91 84 21 97 13 46 77 51 50 45 06 78 44 88 48 73 22 26 96 62 28 
19 F   67 10 01 58 68 93 75 43 17 79 72 24 20 32 74 80 47 64 19 66 94 02 65 82 38 99 95 83 29 91 84 21 97 13 46 77 51 50 45 06 78 44 88 48 73 22 26 96 62 28 
27 F   67 10 01 58 68 93 75 43 17 79 72 24 20 32 74 80 47 64 19 27 94 02 65 82 38 99 95 83 29 91 84 21 97 13 46 77 51 50 45 06 78 44 88 48 73 22 26 96 62 28 
02     67 10 01 58 68 93 75 43 17 79 72 24 20 32 74 80 47 64 19 27 94 02 65 82 38 99 95 83 29 91 84 21 97 13 46 77 51 50 45 06 78 44 88 48 73 22 26 96 62 28 
76 F   67 10 01 58 68 93 75 43 17 79 72 24 20 32 74 80 47 64 19 27 76 02 65 82 38 99 95 83 29 91 84 21 97 13 46 77 51 50 45 06 78 44 88 48 73 22 26 96 62 28 
79     67 10 01 58 68 93 75 43 17 79 72 24 20 32 74 80 47 64 19 27 76 02 65 82 38 99 95 83 29 91 84 21 97 13 46 77 51 50 45 06 78 44 88 48 73 22 26 96 62 28 
20     67 10 01 58 68 93 75 43 17 79 72 24 20 32 74 80 47 64 19 27 76 02 65 82 38 99 95 83 29 91 84 21 97 13 46 77 51 50 45 06 78 44 88 48 73 22 26 96 62 28 
08 F   67 10 01 58 68 93 75 43 17 79 72 24 20 32 74 80 47 64 19 27 76 02 65 82 38 99 08 83 29 91 84 21 97 13 46 77 51 50 45 06 78 44 88 48 73 22 26 96 62 28 
02     67 10 01 58 68 93 75 43 17 79 72 24 20 32 74 80 47 64 19 27 76 02 65 82 38 99 08 83 29 91 84 21 97 13 46 77 51 50 45 06 78 44 88 48 73 22 26 96 62 28 
35 F   67 10 01 58 68 93 75 43 17 79 72 24 20 32 74 80 47 64 19 27 76 02 65 82 38 99 08 83 29 91 84 35 97 13 46 77 51 50 45 06 78 44 88 48 73 22 26 96 62 28 
41 F   67 10 01 58 68 93 75 43 17 79 72 24 20 32 74 80 47 64 19 27 76 02 65 82 38 99 08 83 29 91 84 35 97 13 41 77 51 50 45 06 78 44 88 48 73 22 26 96 62 28 
82     67 10 01 58 68 93 75 43 17 79 72 24 20 32 74 80 47 64 19 27 76 02 65 82 38 99 08 83 29 91 84 35 97 13 41 77 51 50 45 06 78 44 88 48 73 22 26 96 62 28 
43     67 10 01 58 68 93 75 43 17 79 72 24 20 32 74 80 47 64 19 27 76 02 65 82 38 99 08 83 29 91 84 35 97 13 41 77 51 50 45 06 78 44 88 48 73 22 26 96 62 28 
19     67 10 01 58 68 93 75 43 17 79 72 24 20 32 74 80 47 64 19 27 76 02 65 82 38 99 08 83 29 91 84 35 97 13 41 77 51 50 45 06 78 44 88 48 73 22 26 96 62 28 
71 F   67 10 01 58 68 93 75 43 17 79 72 24 20 32 74 80 47 64 19 27 76 02 65 82 38 99 08 83 29 91 84 35 97 13 41 77 51 50 71 06 78 44 88 48 73 22 26 96 62 28 
41     67 10 01 58 68 93 75 43 17 79 72 24 20 32 74 80 47 64 19 27 76 02 65 82 38 99 08 83 29 91 84 35 97 13 41 77 51 50 71 06 78 44 88 48 73 22 26 96 62 28 
91     67 10 01 58 68 93 75 43 17 79 72 24 20 32 74 80 47 64 19 27 76 02 65 82 38 99 08 83 29 91 84 35 97 13 41 77 51 50 71 06 78 44 88 48 73 22 26 96 62 28 
43     67 10 01 58 68 93 75 43 17 79 72 24 20 32 74 80 47 64 19 27 76 02 65 82 38 99 08 83 29 91 84 35 97 13 41 77 51 50 71 06 78 44 88 48 73 22 26 96 62 28 
88     67 10 01 58 68 93 75 43 17 79 72 24 20 32 74 80 47 64 19 27 76 02 65 82 38 99 08 83 29 91 84 35 97 13 41 77 51 50 71 06 78 44 88 48 73 22 26 96 62 28 
12 F   67 10 01 58 68 93 75 43 17 79 72 24 20 32 74 80 47 64 19 27 76 02 65 82 38 99 08 83 29 91 84 35 97 13 41 77 51 50 71 12 78 44 88 48 73 22 26 96 62 28 
08     67 10 01 58 68 93 75 43 17 79 72 24 20 32 74 80 47 64 19 27 76 02 65 82 38 99 08 83 29 91 84 35 97 13 41 77 51 50 71 12 78 44 88 48 73 22 26 96 62 28 
39 F   67 10 01 58 68 93 75 43 17 79 72 24 20 32 74 80 47 64 19 27 76 02 65 82 38 99 08 83 29 91 84 35 97 13 41 77 51 50 71 12 78 44 88 39 73 22 26 96 62 28 
26     67 10 01 58 68 93 75 43 17 79 72 24 20 32 74 80 47 64 19 27 76 02 65 82 38 99 08 83 29 91 84 35 97 13 41 77 51 50 71 12 78 44 88 39 73 22 26 96 62 28 
53 F   67 10 01 58 68 93 75 43 17 79 72 24 20 32 74 80 47 64 19 27 76 02 65 82 38 99 08 83 29 91 84 35 97 13 41 77 51 50 71 12 78 44 88 39 73 53 26 96 62 28 
03 F   67 10 01 58 68 93 75 43 17 79 72 24 20 32 74 80 47 64 19 27 76 02 65 82 38 99 08 83 29 91 84 35 97 13 41 77 51 50 71 12 78 44 88 39 73 53 26 03 62 28 
62     67 10 01 58 68 93 75 43 17 79 72 24 20 32 74 80 47 64 19 27 76 02 65 82 38 99 08 83 29 91 84 35 97 13 41 77 51 50 71 12 78 44 88 39 73 53 26 03 62 28 
76     67 10 01 58 68 93 75 43 17 79 72 24 20 32 74 80 47 64 19 27 76 02 65 82 38 99 08 83 29 91 84 35 97 13 41 77 51 50 71 12 78 44 88 39 73 53 26 03 62 28 
90 F   67 10 01 58 68 93 75 43 17 79 72 24 20 32 74 80 47 64 19 27 76 02 65 82 38 99 08 83 29 91 84 35 97 13 41 77 51 50 71 12 78 44 88 39 73 53 26 03 62 90 
95 F   95 10 01 58 68 93 75 43 17 79 72 24 20 32 74 80 47 64 19 27 76 02 65 82 38 99 08 83 29 91 84 35 97 13 41 77 51 50 71 12 78 44 88 39 73 53 26 03 62 90 
64     95 10 01 58 68 93 75 43 17 79 72 24 20 32 74 80 47 64 19 27 76 02 65 82 38 99 08 83 29 91 84 35 97 13 41 77 51 50 71 12 78 44 88 39 73 53 26 03 62 90 
60 F   95 10 60 58 68 93 75 43 17 79 72 24 20 32 74 80 47 64 19 27 76 02 65 82 38 99 08 83 29 91 84 35 97 13 41 77 51 50 71 12 78 44 88 39 73 53 26 03 62 90 
80     95 10 60 58 68 93 75 43 17 79 72 24 20 32 74 80 47 64 19 27 76 02 65 82 38 99 08 83 29 91 84 35 97 13 41 77 51 50 71 12 78 44 88 39 73 53 26 03 62 90 
23 F   95 10 60 23 68 93 75 43 17 79 72 24 20 32 74 80 47 64 19 27 76 02 65 82 38 99 08 83 29 91 84 35 97 13 41 77 51 50 71 12 78 44 88 39 73 53 26 03 62 90 
49 F   95 10 60 23 68 93 75 43 49 79 72 24 20 32 74 80 47 64 19 27 76 02 65 82 38 99 08 83 29 91 84 35 97 13 41 77 51 50 71 12 78 44 88 39 73 53 26 03 62 90 
58 F   95 10 60 23 68 93 75 43 49 79 72 58 20 32 74 80 47 64 19 27 76 02 65 82 38 99 08 83 29 91 84 35 97 13 41 77 51 50 71 12 78 44 88 39 73 53 26 03 62 90 
74     95 10 60 23 68 93 75 43 49 79 72 58 20 32 74 80 47 64 19 27 76 02 65 82 38 99 08 83 29 91 84 35 97 13 41 77 51 50 71 12 78 44 88 39 73 53 26 03 62 90 
62     95 10 60 23 68 93 75 43 49 79 72 58 20 32 74 80 47 64 19 27 76 02 65 82 38 99 08 83 29 91 84 35 97 13 41 77 51 50 71 12 78 44 88 39 73 53 26 03 62 90 
22 F   95 10 60 23 68 93 75 43 49 79 72 58 20 22 74 80 47 64 19 27 76 02 65 82 38 99 08 83 29 91 84 35 97 13 41 77 51 50 71 12 78 44 88 39 73 53 26 03 62 90 
66 F   95 10 60 23 68 93 75 43 49 79 72 58 20 22 74 80 47 64 19 27 76 02 66 82 38 99 08 83 29 91 84 35 97 13 41 77 51 50 71 12 78 44 88 39 73 53 26 03 62 90 
17 F   95 10 60 23 68 93 75 43 49 79 72 58 20 22 74 80 47 64 19 27 76 02 66 82 17 99 08 83 29 91 84 35 97 13 41 77 51 50 71 12 78 44 88 39 73 53 26 03 62 90 
02     95 10 60 23 68 93 75 43 49 79 72 58 20 22 74 80 47 64 19 27 76 02 66 82 17 99 08 83 29 91 84 35 97 13 41 77 51 50 71 12 78 44 88 39 73 53 26 03 62 90 
63 F   95 10 60 23 68 93 75 43 49 79 72 58 20 22 74 80 47 64 19 27 76 02 66 82 17 63 08 83 29 91 84 35 97 13 41 77 51 50 71 12 78 44 88 39 73 53 26 03 62 90 
84     95 10 60 23 68 93 75 43 49 79 72 58 20 22 74 80 47 64 19 27 76 02 66 82 17 63 08 83 29 91 84 35 97 13 41 77 51 50 71 12 78 44 88 39 73 53 26 03 62 90 
95     95 10 60 23 68 93 75 43 49 79 72 58 20 22 74 80 47 64 19 27 76 02 66 82 17 63 08 83 29 91 84 35 97 13 41 77 51 50 71 12 78 44 88 39 73 53 26 03 62 90 
60     95 10 60 23 68 93 75 43 49 79 72 58 20 22 74 80 47 64 19 27 76 02 66 82 17 63 08 83 29 91 84 35 97 13 41 77 51 50 71 12 78 44 88 39 73 53 26 03 62 90 
56 F   95 10 60 23 68 93 75 43 49 79 72 58 20 22 74 80 47 64 19 27 76 02 66 82 17 63 08 56 29 91 84 35 97 13 41 77 51 50 71 12 78 44 88 39 73 53 26 03 62 90 
01 F   95 10 60 23 68 93 75 43 49 79 72 58 20 22 74 80 47 64 19 27 76 02 66 82 17 63 08 56 01 91 84 35 97 13 41 77 51 50 71 12 78 44 88 39 73 53 26 03 62 90 
38 F   95 10 60 23 68 93 75 43 49 79 72 58 20 22 74 80 47 64 19 27 76 02 66 82 17 63 08 56 01 91 84 35 38 13 41 77 51 50 71 12 78 44 88 39 73 53 26 03 62 90 
87 F   95 10 60 23 68 93 75 43 49 79 72 58 20 22 74 80 47 64 19 27 76 02 66 82 17 63 08 56 01 91 84 35 38 87 41 77 51 50 71 12 78 44 88 39 73 53 26 03 62 90 
90     95 10 60 23 68 93 75 43 49 79 72 58 20 22 74 80 47 64 19 27 76 02 66 82 17 63 08 56 01 91 84 35 38 87 41 77 51 50 71 12 78 44 88 39 73 53 26 03 62 90 
96 F   95 10 60 23 68 93 75 43 49 79 72 58 20 22 74 80 47 64 19 27 76 02 66 82 17 63 08 56 01 91 84 35 38 87 41 96 51 50 71 12 78 44 88 39 73 53 26 03 62 90 
26     95 10 60 23 68 93 75 43 49 79 72 58 20 22 74 80 47 64 19 27 76 02 66 82 17 63 08 56 01 91 84 35 38 87 41 96 51 50 71 12 78 44 88 39 73 53 26 03 62 90 
49     95 10 60 23 68 93 75 43 49 79 72 58 20 22 74 80 47 64 19 27 76 02 66 82 17 63 08 56 01 91 84 35 38 87 41 96 51 50 71 12 78 44 88 39 73 53 26 03 62 90 
97 F   95 10 60 23 68 93 75 43 49 79 72 58 20 22 74 80 47 64 19 27 76 02 66 82 17 63 08 56 01 91 84 35 38 87 41 96 97 50 71 12 78 44 88 39 73 53 26 03 62 90 
57 F   95 10 60 23 68 93 75 43 49 79 72 58 20 22 74 80 47 64 19 27 76 02 66 82 17 63 08 56 01 91 84 35 38 87 41 96 97 57 71 12 78 44 88 39 73 53 26 03 62 90 
72     95 10 60 23 68 93 75 43 49 79 72 58 20 22 74 80 47 64 19 27 76 02 66 82 17 63 08 56 01 91 84 35 38 87 41 96 97 57 71 12 78 44 88 39 73 53 26 03 62 90 
31 F   95 10 60 23 68 93 75 43 49 79 72 58 20 22 74 80 47 64 19 27 76 02 66 82 17 63 08 56 01 91 84 35 38 87 41 96 97 57 71 12 31 44 88 39 73 53 26 03 62 90 
11 F   95 10 60 23 68 93 75 43 49 79 72 58 20 22 74 80 47 64 19 27 76 02 66 82 17 63 08 56 01 91 84 35 38 87 41 96 97 57 71 12 31 11 88 39 73 53 26 03 62 90 
39     95 10 60 23 68 93 75 43 49 79 72 58 20 22 74 80 47 64 19 27 76 02 66 82 17 63 08 56 01 91 84 35 38 87 41 96 97 57 71 12 31 11 88 39 73 53 26 03 62 90 
62     95 10 60 23 68 93 75 43 49 79 72 58 20 22 74 80 47 64 19 27 76 02 66 82 17 63 08 56 01 91 84 35 38 87 41 96 97 57 71 12 31 11 88 39 73 53 26 03 62 90 
63     95 10 60 23 68 93 75 43 49 79 72 58 20 22 74 80 47 64 19 27 76 02 66 82 17 63 08 56 01 91 84 35 38 87 41 96 97 57 71 12 31 11 88 39 73 53 26 03 62 90 
23     95 10 60 23 68 93 75 43 49 79 72 58 20 22 74 80 47 64 19 27 76 02 66 82 17 63 08 56 01 91 84 35 38 87 41 96 97 57 71 12 31 11 88 39 73 53 26 03 62 90 
15 F   95 10 60 23 68 93 75 43 49 79 72 58 20 22 74 80 47 64 19 27 76 02 66 82 17 63 08 56 01 91 84 35 38 87 41 96 97 57 71 12 31 11 15 39 73 53 26 03 62 90 
78 F   95 10 60 23 68 93 75 43 49 79 72 58 20 22 74 80 47 64 19 27 76 02 66 82 17 63 08 56 01 91 84 35 38 87 41 96 97 57 71 12 31 11 15 39 78 53 26 03 62 90 
98 F   95 98 60 23 68 93 75 43 49 79 72 58 20 22 74 80 47 64 19 27 76 02 66 82 17 63 08 56 01 91 84 35 38 87 41 96 97 57 71 12 31 11 15 39 78 53 26 03 62 90 
08     95 98 60 23 68 93 75 43 49 79 72 58 20 22 74 80 47 64 19 27 76 02 66 82 17 63 08 56 01 91 84 35 38 87 41 96 97 57 71 12 31 11 15 39 78 53 26 03 62 90 
12     95 98 60 23 68 93 75 43 49 79 72 58 20 22 74 80 47 64 19 27 76 02 66 82 17 63 08 56 01 91 84 35 38 87 41 96 97 57 71 12 31 11 15 39 78 53 26 03 62 90 
87     95 98 60 23 68 93 75 43 49 79 72 58 20 22 74 80 47 64 19 27 76 02 66 82 17 63 08 56 01 91 84 35 38 87 41 96 97 57 71 12 31 11 15 39 78 53 26 03 62 90 
73 F   95 98 60 23 73 93 75 43 49 79 72 58 20 22 74 80 47 64 19 27 76 02 66 82 17 63 08 56 01 91 84 35 38 87 41 96 97 57 71 12 31 11 15 39 78 53 26 03 62 90 
68 F   95 98 60 23 73 68 75 43 49 79 72 58 20 22 74 80 47 64 19 27 76 02 66 82 17 63 08 56 01 91 84 35 38 87 41 96 97 57 71 12 31 11 15 39 78 53 26 03 62 90 
78     95 98 60 23 73 68 75 43 49 79 72 58 20 22 74 80 47 64 19 27 76 02 66 82 17 63 08 56 01 91 84 35 38 87 41 96 97 57 71 12 31 11 15 39 78 53 26 03 62 90 
18 F   95 98 60 23 73 68 18 43 49 79 72 58 20 22 74 80 47 64 19 27 76 02 66 82 17 63 08 56 01 91 84 35 38 87 41 96 97 57 71 12 31 11 15 39 78 53 26 03 62 90 
85 F   95 98 60 23 73 68 18 85 49 79 72 58 20 22 74 80 47 64 19 27 76 02 66 82 17 63 08 56 01 91 84 35 38 87 41 96 97 57 71 12 31 11 15 39 78 53 26 03 62 90 
78     95 98 60 23 73 68 18 85 49 79 72 58 20 22 74 80 47 64 19 27 76 02 66 82 17 63 08 56 01 91 84 35 38 87 41 96 97 57 71 12 31 11 15 39 78 53 26 03 62 90 
26     95 98 60 23 73 68 18 85 49 79 72 58 20 22 74 80 47 64 19 27 76 02 66 82 17 63 08 56 01 91 84 35 38 87 41 96 97 57 71 12 31 11 15 39 78 53 26 03 62 90 
17     95 98 60 23 73 68 18 85 49 79 72 58 20 22 74 80 47 64 19 27 76 02 66 82 17 63 08 56 01 91 84 35 38 87 41 96 97 57 71 12 31 11 15 39 78 53 26 03 62 90 
67 F   95 98 60 23 73 68 18 85 49 67 72 58 20 22 74 80 47 64 19 27 76 02 66 82 17 63 08 56 01 91 84 35 38 87 41 96 97 57 71 12 31 11 15 39 78 53 26 03 62 90 
53     95 98 60 23 73 68 18 85 49 67 72 58 20 22 74 80 47 64 19 27 76 02 66 82 17 63 08 56 01 91 84 35 38 87 41 96 97 57 71 12 31 11 15 39 78 53 26 03 62 90 
20     95 98 60 23 73 68 18 85 49 67 72 58 20 22 74 80 47 64 19 27 76 02 66 82 17 63 08 56 01 91 84 35 38 87 41 96 97 57 71 12 31 11 15 39 78 53 26 03 62 90 
06 F   95 98 60 23 73 68 18 85 49 67 72 58 20 22 06 80 47 64 19 27 76 02 66 82 17 63 08 56 01 91 84 35 38 87 41 96 97 57 71 12 31 11 15 39 78 53 26 03 62 90 
74 F   95 98 60 23 73 68 18 85 49 67 72 58 20 22 06 74 47 64 19 27 76 02 66 82 17 63 08 56 01 91 84 35 38 87 41 96 97 57 71 12 31 11 15 39 78 53 26 03 62 90 
95     95 98 60 23 73 68 18 85 49 67 72 58 20 22 06 74 47 64 19 27 76 02 66 82 17 63 08 56 01 91 84 35 38 87 41 96 97 57 71 12 31 11 15 39 78 53 26 03 62 90 
29 F   95 98 60 23 73 68 18 85 49 67 72 58 20 22 06 74 29 64 19 27 76 02 66 82 17 63 08 56 01 91 84 35 38 87 41 96 97 57 71 12 31 11 15 39 78 53 26 03 62 90 
07 F   95 98 60 23 73 68 18 85 49 67 72 58 20 22 06 74 29 07 19 27 76 02 66 82 17 63 08 56 01 91 84 35 38 87 41 96 97 57 71 12 31 11 15 39 78 53 26 03 62 90 
81 F   95 98 60 23 73 68 18 85 49 67 72 58 20 22 06 74 29 07 81 27 76 02 66 82 17 63 08 56 01 91 84 35 38 87 41 96 97 57 71 12 31 11 15 39 78 53 26 03 62 90 
24 F   95 98 60 23 73 68 18 85 49 67 72 58 20 22 06 74 29 07 81 24 76 02 66 82 17 63 08 56 01 91 84 35 38 87 41 96 97 57 71 12 31 11 15 39 78 53 26 03 62 90 
98     95 98 60 23 73 68 18 85 49 67 72 58 20 22 06 74 29 07 81 24 76 02 66 82 17 63 08 56 01 91 84 35 38 87 41 96 97 57 71 12 31 11 15 39 78 53 26 03 62 90 
48 F   95 98 60 23 73 68 18 85 49 67 72 58 20 22 06 74 29 07 81 24 48 02 66 82 17 63 08 56 01 91 84 35 38 87 41 96 97 57 71 12 31 11 15 39 78 53 26 03 62 90 
39     95 98 60 23 73 68 18 85 49 67 72 58 20 22 06 74 29 07 81 24 48 02 66 82 17 63 08 56 01 91 84 35 38 87 41 96 97 57 71 12 31 11 15 39 78 53 26 03 62 90 
22     95 98 60 23 73 68 18 85 49 67 72 58 20 22 06 74 29 07 81 24 48 02 66 82 17 63 08 56 01 91 84 35 38 87 41 96 97 57 71 12 31 11 15 39 78 53 26 03 62 90 
35     95 98 60 23 73 68 18 85 49 67 72 58 20 22 06 74 29 07 81 24 48 02 66 82 17 63 08 56 01 91 84 35 38 87 41 96 97 57 71 12 31 11 15 39 78 53 26 03 62 90 
62     95 98 60 23 73 68 18 85 49 67 72 58 20 22 06 74 29 07 81 24 48 02 66 82 17 63 08 56 01 91 84 35 38 87 41 96 97 57 71 12 31 11 15 39 78 53 26 03 62 90 
47 F   95 98 60 23 73 68 18 85 49 67 72 58 20 22 06 74 29 07 81 24 48 02 66 47 17 63 08 56 01 91 84 35 38 87 41 96 97 57 71 12 31 11 15 39 78 53 26 03 62 90 
36 F   95 98 60 23 73 68 18 85 49 67 72 58 20 22 06 74 29 07 81 24 48 02 66 47 17 63 08 56 01 36 84 35 38 87 41 96 97 57 71 12 31 11 15 39 78 53 26 03 62 90 
78     95 98 60 23 73 68 18 85 49 67 72 58 20 22 06 74 29 07 81 24 48 02 66 47 17 63 08 56 01 36 84 35 38 87 41 96 97 57 71 12 31 11 15 39 78 53 26 03 62 90 
26     95 98 60 23 73 68 18 85 49 67 72 58 20 22 06 74 29 07 81 24 48 02 66 47 17 63 08 56 01 36 84 35 38 87 41 96 97 57 71 12 31 11 15 39 78 53 26 03 62 90 
38     95 98 60 23 73 68 18 85 49 67 72 58 20 22 06 74 29 07 81 24 48 02 66 47 17 63 08 56 01 36 84 35 38 87 41 96 97 57 71 12 31 11 15 39 78 53 26 03 62 90 
44 F   95 98 60 23 73 68 18 85 49 67 72 58 20 22 06 74 29 07 81 24 48 02 66 47 17 63 08 56 01 36 44 35 38 87 41 96 97 57 71 12 31 11 15 39 78 53 26 03 62 90 
09 F   95 98 60 23 73 68 18 85 49 67 72 58 20 22 06 74 29 07 81 24 48 02 66 47 17 63 08 56 01 36 44 35 38 87 09 96 97 57 71 12 31 11 15 39 78 53 26 03 62 90 
84 F   95 98 60 23 73 68 18 85 49 67 72 58 20 22 06 74 29 07 81 24 48 02 66 47 17 63 08 56 01 36 44 35 38 87 09 96 97 57 84 12 31 11 15 39 78 53 26 03 62 90 
76 F   95 98 60 23 73 68 18 85 49 67 72 58 20 22 06 74 29 07 81 24 48 02 66 47 17 63 08 56 01 36 44 35 38 87 09 96 97 57 84 12 31 11 15 39 78 53 26 76 62 90 
09     95 98 60 23 73 68 18 85 49 67 72 58 20 22 06 74 29 07 81 24 48 02 66 47 17 63 08 56 01 36 44 35 38 87 09 96 97 57 84 12 31 11 15 39 78 53 26 76 62 90 
35     95 98 60 23 73 68 18 85 49 67 72 58 20 22 06 74 29 07 81 24 48 02 66 47 17 63 08 56 01 36 44 35 38 87 09 96 97 57 84 12 31 11 15 39 78 53 26 76 62 90 
89 F   95 98 60 23 73 68 18 85 49 67 72 58 20 22 06 74 29 07 81 24 48 02 66 47 17 63 08 56 01 36 44 35 38 87 09 96 97 57 84 12 31 11 15 39 78 53 26 76 62 89 
34 F   95 98 34 23 73 68 18 85 49 67 72 58 20 22 06 74 29 07 81 24 48 02 66 47 17 63 08 56 01 36 44 35 38 87 09 96 97 57 84 12 31 11 15 39 78 53 26 76 62 89 
77 F   95 98 34 77 73 68 18 85 49 67 72 58 20 22 06 74 29 07 81 24 48 02 66 47 17 63 08 56 01 36 44 35 38 87 09 96 97 57 84 12 31 11 15 39 78 53 26 76 62 89 
98     95 98 34 77 73 68 18 85 49 67 72 58 20 22 06 74 29 07 81 24 48 02 66 47 17 63 08 56 01 36 44 35 38 87 09 96 97 57 84 12 31 11 15 39 78 53 26 76 62 89 
72     95 98 34 77 73 68 18 85 49 67 72 58 20 22 06 74 29 07 81 24 48 02 66 47 17 63 08 56 01 36 44 35 38 87 09 96 97 57 84 12 31 11 15 39 78 53 26 76 62 89 
34     95 98 34 77 73 68 18 85 49 67 72 58 20 22 06 74 29 07 81 24 48 02 66 47 17 63 08 56 01 36 44 35 38 87 09 96 97 57 84 12 31 11 15 39 78 53 26 76 62 89 
81     95 98 34 77 73 68 18 85 49 67 72 58 20 22 06 74 29 07 81 24 48 02 66 47 17 63 08 56 01 36 44 35 38 87 09 96 97 57 84 12 31 11 15 39 78 53 26 76 62 89 
91 F   95 98 34 77 73 68 18 85 91 67 72 58 20 22 06 74 29 07 81 24 48 02 66 47 17 63 08 56 01 36 44 35 38 87 09 96 97 57 84 12 31 11 15 39 78 53 26 76 62 89 
29     95 98 34 77 73 68 18 85 91 67 72 58 20 22 06 74 29 07 81 24 48 02 66 47 17 63 08 56 01 36 44 35 38 87 09 96 97 57 84 12 31 11 15 39 78 53 26 76 62 89 
77     95 98 34 77 73 68 18 85 91 67 72 58 20 22 06 74 29 07 81 24 48 02 66 47 17 63 08 56 01 36 44 35 38 87 09 96 97 57 84 12 31 11 15 39 78 53 26 76 62 89 
22     95 98 34 77 73 68 18 85 91 67 72 58 20 22 06 74 29 07 81 24 48 02 66 47 17 63 08 56 01 36 44 35 38 87 09 96 97 57 84 12 31 11 15 39 78 53 26 76 62 89 
74     95 98 34 77 73 68 18 85 91 67 72 58 20 22 06 74 29 07 81 24 48 02 66 47 17 63 08 56 01 36 44 35 38 87 09 96 97 57 84 12 31 11 15 39 78 53 26 76 62 89 
47     95 98 34 77 73 68 18 85 91 67 72 58 20 22 06 74 29 07 81 24 48 02 66 47 17 63 08 56 01 36 44 35 38 87 09 96 97 57 84 12 31 11 15 39 78 53 26 76 62 89 
52 F   95 98 34 77 73 68 18 85 91 67 72 52 20 22 06 74 29 07 81 24 48 02 66 47 17 63 08 56 01 36 44 35 38 87 09 96 97 57 84 12 31 11 15 39 78 53 26 76 62 89 
28 F   95 98 34 77 73 68 18 85 91 67 72 52 28 22 06 74 29 07 81 24 48 02 66 47 17 63 08 56 01 36 44 35 38 87 09 96 97 57 84 12 31 11 15 39 78 53 26 76 62 89 
48     95 98 34 77 73 68 18 85 91 67 72 52 28 22 06 74 29 07 81 24 48 02 66 47 17 63 08 56 01 36 44 35 38 87 09 96 97 57 84 12 31 11 15 39 78 53 26 76 62 89 
39     95 98 34 77 73 68 18 85 91 67 72 52 28 22 06 74 29 07 81 24 48 02 66 47 17 63 08 56 01 36 44 35 38 87 09 96 97 57 84 12 31 11 15 39 78 53 26 76 62 89 
