Replacement Policy = FIFO
-------------------------------------
Page   Content of Frames
69     72 36 82 70 67 87 77 53 93 90 42 04 05 02 83 40 20 15 56 33 03 74 49 51 57 68 98 66 17 69 16 80 85 41 10 60 45 96 75 79 47 54 48 89 78 12 29 32 97 35 
55 F   72 36 82 70 67 87 77 53 93 90 42 04 05 02 83 40 20 15 56 33 03 74 49 51 57 68 98 66 17 69 16 80 85 55 10 60 45 96 75 79 47 54 48 89 78 12 29 32 97 35 
56     72 36 82 70 67 87 77 53 93 90 42 04 05 02 83 40 20 15 56 33 03 74 49 51 57 68 98 66 17 69 16 80 85 55 10 60 45 96 75 79 47 54 48 89 78 12 29 32 97 35 
96     72 36 82 70 67 87 77 53 93 90 42 04 05 02 83 40 20 15 56 33 03 74 49 51 57 68 98 66 17 69 16 80 85 55 10 60 45 96 75 79 47 54 48 89 78 12 29 32 97 35 
62 F   72 36 82 70 67 87 77 53 93 90 42 04 05 02 83 40 20 15 56 33 03 74 49 51 57 68 98 66 17 69 16 80 85 55 62 60 45 96 75 79 47 54 48 89 78 12 29 32 97 35 
92 F   72 36 82 70 67 87 77 53 93 90 42 04 05 02 83 40 20 15 56 33 03 74 49 51 57 68 98 66 17 69 16 80 85 55 62 92 45 96 75 79 47 54 48 89 78 12 29 32 97 35 
61 F   72 36 82 70 67 87 77 53 93 90 42 04 05 02 83 40 20 15 56 33 03 74 49 51 57 68 98 66 17 69 16 80 85 55 62 92 61 96 75 79 47 54 48 89 78 12 29 32 97 35 
82     72 36 82 70 67 87 77 53 93 90 42 04 05 02 83 40 20 15 56 33 03 74 49 51 57 68 98 66 17 69 16 80 85 55 62 92 61 96 75 79 47 54 48 89 78 12 29 32 97 35 
75     72 36 82 70 67 87 77 53 93 90 42 04 05 02 83 40 20 15 56 33 03 74 49 51 57 68 98 66 17 69 16 80 85 55 62 92 61 96 75 79 47 54 48 89 78 12 29 32 97 35 
72     72 36 82 70 67 87 77 53 93 90 42 04 05 02 83 40 20 15 56 33 03 74 49 51 57 68 98 66 17 69 16 80 85 55 62 92 61 96 75 79 47 54 48 89 78 12 29 32 97 35 
73 F   72 36 82 70 67 87 77 53 93 90 42 04 05 02 83 40 20 15 56 33 03 74 49 51 57 68 98 66 17 69 16 80 85 55 62 92 61 73 75 79 47 54 48 89 78 12 29 32 97 35 
72     72 36 82 70 67 87 77 53 93 90 42 04 05 02 83 40 20 15 56 33 03 74 49 51 57 68 98 66 17 69 16 80 85 55 62 92 61 73 75 79 47 54 48 89 78 12 29 32 97 35 
31 F   72 36 82 70 67 87 77 53 93 90 42 04 05 02 83 40 20 15 56 33 03 74 49 51 57 68 98 66 17 69 16 80 85 55 62 92 61 73 31 79 47 54 48 89 78 12 29 32 97 35 
62     72 36 82 70 67 87 77 53 93 90 42 04 05 02 83 40 20 15 56 33 03 74 49 51 57 68 98 66 17 69 16 80 85 55 62 92 61 73 31 79 47 54 48 89 78 12 29 32 97 35 
70     72 36 82 70 67 87 77 53 93 90 42 04 05 02 83 40 20 15 56 33 03 74 49 51 57 68 98 66 17 69 16 80 85 55 62 92 61 73 31 79 47 54 48 89 78 12 29 32 97 35 
52 F   72 36 82 70 67 87 77 53 93 90 42 04 05 02 83 40 20 15 56 33 03 74 49 51 57 68 98 66 17 69 16 80 85 55 62 92 61 73 31 52 47 54 48 89 78 12 29 32 97 35 
57     72 36 82 70 67 87 77 53 93 90 42 04 05 02 83 40 20 15 56 33 03 74 49 51 57 68 98 66 17 69 16 80 85 55 62 92 61 73 31 52 47 54 48 89 78 12 29 32 97 35 
77     72 36 82 70 67 87 77 53 93 90 42 04 05 02 83 40 20 15 56 33 03 74 49 51 57 68 98 66 17 69 16 80 85 55 62 92 61 73 31 52 47 54 48 89 78 12 29 32 97 35 
37 F   72 36 82 70 67 87 77 53 93 90 42 04 05 02 83 40 20 15 56 33 03 74 49 51 57 68 98 66 17 69 16 80 85 55 62 92 61 73 31 52 37 54 48 89 78 12 29 32 97 35 
06 F   72 36 82 70 67 87 77 53 93 90 42 04 05 02 83 40 20 15 56 33 03 74 49 51 57 68 98 66 17 69 16 80 85 55 62 92 61 73 31 52 37 06 48 89 78 12 29 32 97 35 
70     72 36 82 70 67 87 77 53 93 90 42 04 05 02 83 40 20 15 56 33 03 74 49 51 57 68 98 66 17 69 16 80 85 55 62 92 61 73 31 52 37 06 48 89 78 12 29 32 97 35 
65 F   72 36 82 70 67 87 77 53 93 90 42 04 05 02 83 40 20 15 56 33 03 74 49 51 57 68 98 66 17 69 16 80 85 55 62 92 61 73 31 52 37 06 65 89 78 12 29 32 97 35 
55     72 36 82 70 67 87 77 53 93 90 42 04 05 02 83 40 20 15 56 33 03 74 49 51 57 68 98 66 17 69 16 80 85 55 62 92 61 73 31 52 37 06 65 89 78 12 29 32 97 35 
91 F   72 36 82 70 67 87 77 53 93 90 42 04 05 02 83 40 20 15 56 33 03 74 49 51 57 68 98 66 17 69 16 80 85 55 62 92 61 73 31 52 37 06 65 91 78 12 29 32 97 35 
54 F   72 36 82 70 67 87 77 53 93 90 42 04 05 02 83 40 20 15 56 33 03 74 49 51 57 68 98 66 17 69 16 80 85 55 62 92 61 73 31 52 37 06 65 91 54 12 29 32 97 35 
91     72 36 82 70 67 87 77 53 93 90 42 04 05 02 83 40 20 15 56 33 03 74 49 51 57 68 98 66 17 69 16 80 85 55 62 92 61 73 31 52 37 06 65 91 54 12 29 32 97 35 
88 F   72 36 82 70 67 87 77 53 93 90 42 04 05 02 83 40 20 15 56 33 03 74 49 51 57 68 98 66 17 69 16 80 85 55 62 92 61 73 31 52 37 06 65 91 54 88 29 32 97 35 
46 F   72 36 82 70 67 87 77 53 93 90 42 04 05 02 83 40 20 15 56 33 03 74 49 51 57 68 98 66 17 69 16 80 85 55 62 92 61 73 31 52 37 06 65 91 54 88 46 32 97 35 
10 F   72 36 82 70 67 87 77 53 93 90 42 04 05 02 83 40 20 15 56 33 03 74 49 51 57 68 98 66 17 69 16 80 85 55 62 92 61 73 31 52 37 06 65 91 54 88 46 10 97 35 
71 F   72 36 82 70 67 87 77 53 93 90 42 04 05 02 83 40 20 15 56 33 03 74 49 51 57 68 98 66 17 69 16 80 85 55 62 92 61 73 31 52 37 06 65 91 54 88 46 10 71 35 
14 F   72 36 82 70 67 87 77 53 93 90 42 04 05 02 83 40 20 15 56 33 03 74 49 51 57 68 98 66 17 69 16 80 85 55 62 92 61 73 31 52 37 06 65 91 54 88 46 10 71 14 
40     72 36 82 70 67 87 77 53 93 90 42 04 05 02 83 40 20 15 56 33 03 74 49 51 57 68 98 66 17 69 16 80 85 55 62 92 61 73 31 52 37 06 65 91 54 88 46 10 71 14 
21 F   21 36 82 70 67 87 77 53 93 90 42 04 05 02 83 40 20 15 56 33 03 74 49 51 57 68 98 66 17 69 16 80 85 55 62 92 61 73 31 52 37 06 65 91 54 88 46 10 71 14 
80     21 36 82 70 67 87 77 53 93 90 42 04 05 02 83 40 20 15 56 33 03 74 49 51 57 68 98 66 17 69 16 80 85 55 62 92 61 73 31 52 37 06 65 91 54 88 46 10 71 14 
41 F   21 41 82 70 67 87 77 53 93 90 42 04 05 02 83 40 20 15 56 33 03 74 49 51 57 68 98 66 17 69 16 80 85 55 62 92 61 73 31 52 37 06 65 91 54 88 46 10 71 14 
93     21 41 82 70 67 87 77 53 93 90 42 04 05 02 83 40 20 15 56 33 03 74 49 51 57 68 98 66 17 69 16 80 85 55 62 92 61 73 31 52 37 06 65 91 54 88 46 10 71 14 
28 F   21 41 28 70 67 87 77 53 93 90 42 04 05 02 83 40 20 15 56 33 03 74 49 51 57 68 98 66 17 69 16 80 85 55 62 92 61 73 31 52 37 06 65 91 54 88 46 10 71 14 
88     21 41 28 70 67 87 77 53 93 90 42 04 05 02 83 40 20 15 56 33 03 74 49 51 57 68 98 66 17 69 16 80 85 55 62 92 61 73 31 52 37 06 65 91 54 88 46 10 71 14 
93     21 41 28 70 67 87 77 53 93 90 42 04 05 02 83 40 20 15 56 33 03 74 49 51 57 68 98 66 17 69 16 80 85 55 62 92 61 73 31 52 37 06 65 91 54 88 46 10 71 14 
63 F   21 41 28 63 67 87 77 53 93 90 42 04 05 02 83 40 20 15 56 33 03 74 49 51 57 68 98 66 17 69 16 80 85 55 62 92 61 73 31 52 37 06 65 91 54 88 46 10 71 14 
94 F   21 41 28 63 94 87 77 53 93 90 42 04 05 02 83 40 20 15 56 33 03 74 49 51 57 68 98 66 17 69 16 80 85 55 62 92 61 73 31 52 37 06 65 91 54 88 46 10 71 14 
68     21 41 28 63 94 87 77 53 93 90 42 04 05 02 83 40 20 15 56 33 03 74 49 51 57 68 98 66 17 69 16 80 85 55 62 92 61 73 31 52 37 06 65 91 54 88 46 10 71 14 
76 F   21 41 28 63 94 76 77 53 93 90 42 04 05 02 83 40 20 15 56 33 03 74 49 51 57 68 98 66 17 69 16 80 85 55 62 92 61 73 31 52 37 06 65 91 54 88 46 10 71 14 
49     21 41 28 63 94 76 77 53 93 90 42 04 05 02 83 40 20 15 56 33 03 74 49 51 57 68 98 66 17 69 16 80 85 55 62 92 61 73 31 52 37 06 65 91 54 88 46 10 71 14 
40     21 41 28 63 94 76 77 53 93 90 42 04 05 02 83 40 20 15 56 33 03 74 49 51 57 68 98 66 17 69 16 80 85 55 62 92 61 73 31 52 37 06 65 91 54 88 46 10 71 14 
81 F   21 41 28 63 94 76 81 53 93 90 42 04 05 02 83 40 20 15 56 33 03 74 49 51 57 68 98 66 17 69 16 80 85 55 62 92 61 73 31 52 37 06 65 91 54 88 46 10 71 14 
58 F   21 41 28 63 94 76 81 58 93 90 42 04 05 02 83 40 20 15 56 33 03 74 49 51 57 68 98 66 17 69 16 80 85 55 62 92 61 73 31 52 37 06 65 91 54 88 46 10 71 14 
66     21 41 28 63 94 76 81 58 93 90 42 04 05 02 83 40 20 15 56 33 03 74 49 51 57 68 98 66 17 69 16 80 85 55 62 92 61 73 31 52 37 06 65 91 54 88 46 10 71 14 
22 F   21 41 28 63 94 76 81 58 22 90 42 04 05 02 83 40 20 15 56 33 03 74 49 51 57 68 98 66 17 69 16 80 85 55 62 92 61 73 31 52 37 06 65 91 54 88 46 10 71 14 
55     21 41 28 63 94 76 81 58 22 90 42 04 05 02 83 40 20 15 56 33 03 74 49 51 57 68 98 66 17 69 16 80 85 55 62 92 61 73 31 52 37 06 65 91 54 88 46 10 71 14 
03     21 41 28 63 94 76 81 58 22 90 42 04 05 02 83 40 20 15 56 33 03 74 49 51 57 68 98 66 17 69 16 80 85 55 62 92 61 73 31 52 37 06 65 91 54 88 46 10 71 14 
06     21 41 28 63 94 76 81 58 22 90 42 04 05 02 83 40 20 15 56 33 03 74 49 51 57 68 98 66 17 69 16 80 85 55 62 92 61 73 31 52 37 06 65 91 54 88 46 10 71 14 
40     21 41 28 63 94 76 81 58 22 90 42 04 05 02 83 40 20 15 56 33 03 74 49 51 57 68 98 66 17 69 16 80 85 55 62 92 61 73 31 52 37 06 65 91 54 88 46 10 71 14 
64 F   21 41 28 63 94 76 81 58 22 64 42 04 05 02 83 40 20 15 56 33 03 74 49 51 57 68 98 66 17 69 16 80 85 55 62 92 61 73 31 52 37 06 65 91 54 88 46 10 71 14 
71     21 41 28 63 94 76 81 58 22 64 42 04 05 02 83 40 20 15 56 33 03 74 49 51 57 68 98 66 17 69 16 80 85 55 62 92 61 73 31 52 37 06 65 91 54 88 46 10 71 14 
51     21 41 28 63 94 76 81 58 22 64 42 04 05 02 83 40 20 15 56 33 03 74 49 51 57 68 98 66 17 69 16 80 85 55 62 92 61 73 31 52 37 06 65 91 54 88 46 10 71 14 
98     21 41 28 63 94 76 81 58 22 64 42 04 05 02 83 40 20 15 56 33 03 74 49 51 57 68 98 66 17 69 16 80 85 55 62 92 61 73 31 52 37 06 65 91 54 88 46 10 71 14 
15     21 41 28 63 94 76 81 58 22 64 42 04 05 02 83 40 20 15 56 33 03 74 49 51 57 68 98 66 17 69 16 80 85 55 62 92 61 73 31 52 37 06 65 91 54 88 46 10 71 14 
96 F   21 41 28 63 94 76 81 58 22 64 96 04 05 02 83 40 20 15 56 33 03 74 49 51 57 68 98 66 17 69 16 80 85 55 62 92 61 73 31 52 37 06 65 91 54 88 46 10 71 14 
81     21 41 28 63 94 76 81 58 22 64 96 04 05 02 83 40 20 15 56 33 03 74 49 51 57 68 98 66 17 69 16 80 85 55 62 92 61 73 31 52 37 06 65 91 54 88 46 10 71 14 
77 F   21 41 28 63 94 76 81 58 22 64 96 77 05 02 83 40 20 15 56 33 03 74 49 51 57 68 98 66 17 69 16 80 85 55 62 92 61 73 31 52 37 06 65 91 54 88 46 10 71 14 
15     21 41 28 63 94 76 81 58 22 64 96 77 05 02 83 40 20 15 56 33 03 74 49 51 57 68 98 66 17 69 16 80 85 55 62 92 61 73 31 52 37 06 65 91 54 88 46 10 71 14 
81     21 41 28 63 94 76 81 58 22 64 96 77 05 02 83 40 20 15 56 33 03 74 49 51 57 68 98 66 17 69 16 80 85 55 62 92 61 73 31 52 37 06 65 91 54 88 46 10 71 14 
95 F   21 41 28 63 94 76 81 58 22 64 96 77 95 02 83 40 20 15 56 33 03 74 49 51 57 68 98 66 17 69 16 80 85 55 62 92 61 73 31 52 37 06 65 91 54 88 46 10 71 14 
53 F   21 41 28 63 94 76 81 58 22 64 96 77 95 53 83 40 20 15 56 33 03 74 49 51 57 68 98 66 17 69 16 80 85 55 62 92 61 73 31 52 37 06 65 91 54 88 46 10 71 14 
77     21 41 28 63 94 76 81 58 22 64 96 77 95 53 83 40 20 15 56 33 03 74 49 51 57 68 98 66 17 69 16 80 85 55 62 92 61 73 31 52 37 06 65 91 54 88 46 10 71 14 
96     21 41 28 63 94 76 81 58 22 64 96 77 95 53 83 40 20 15 56 33 03 74 49 51 57 68 98 66 17 69 16 80 85 55 62 92 61 73 31 52 37 06 65 91 54 88 46 10 71 14 
74     21 41 28 63 94 76 81 58 22 64 96 77 95 53 83 40 20 15 56 33 03 74 49 51 57 68 98 66 17 69 16 80 85 55 62 92 61 73 31 52 37 06 65 91 54 88 46 10 71 14 
16     21 41 28 63 94 76 81 58 22 64 96 77 95 53 83 40 20 15 56 33 03 74 49 51 57 68 98 66 17 69 16 80 85 55 62 92 61 73 31 52 37 06 65 91 54 88 46 10 71 14 
76     21 41 28 63 94 76 81 58 22 64 96 77 95 53 83 40 20 15 56 33 03 74 49 51 57 68 98 66 17 69 16 80 85 55 62 92 61 73 31 52 37 06 65 91 54 88 46 10 71 14 
73     21 41 28 63 94 76 81 58 22 64 96 77 95 53 83 40 20 15 56 33 03 74 49 51 57 68 98 66 17 69 16 80 85 55 62 92 61 73 31 52 37 06 65 91 54 88 46 10 71 14 
81     21 41 28 63 94 76 81 58 22 64 96 77 95 53 83 40 20 15 56 33 03 74 49 51 57 68 98 66 17 69 16 80 85 55 62 92 61 73 31 52 37 06 65 91 54 88 46 10 71 14 
90 F   21 41 28 63 94 76 81 58 22 64 96 77 95 53 90 40 20 15 56 33 03 74 49 51 57 68 98 66 17 69 16 80 85 55 62 92 61 73 31 52 37 06 65 91 54 88 46 10 71 14 
14     21 41 28 63 94 76 81 58 22 64 96 77 95 53 90 40 20 15 56 33 03 74 49 51 57 68 98 66 17 69 16 80 85 55 62 92 61 73 31 52 37 06 65 91 54 88 46 10 71 14 
75 F   21 41 28 63 94 76 81 58 22 64 96 77 95 53 90 75 20 15 56 33 03 74 49 51 57 68 98 66 17 69 16 80 85 55 62 92 61 73 31 52 37 06 65 91 54 88 46 10 71 14 
56     21 41 28 63 94 76 81 58 22 64 96 77 95 53 90 75 20 15 56 33 03 74 49 51 57 68 98 66 17 69 16 80 85 55 62 92 61 73 31 52 37 06 65 91 54 88 46 10 71 14 
75     21 41 28 63 94 76 81 58 22 64 96 77 95 53 90 75 20 15 56 33 03 74 49 51 57 68 98 66 17 69 16 80 85 55 62 92 61 73 31 52 37 06 65 91 54 88 46 10 71 14 
66     21 41 28 63 94 76 81 58 22 64 96 77 95 53 90 75 20 15 56 33 03 74 49 51 57 68 98 66 17 69 16 80 85 55 62 92 61 73 31 52 37 06 65 91 54 88 46 10 71 14 
25 F   21 41 28 63 94 76 81 58 22 64 96 77 95 53 90 75 25 15 56 33 03 74 49 51 57 68 98 66 17 69 16 80 85 55 62 92 61 73 31 52 37 06 65 91 54 88 46 10 71 14 
68     21 41 28 63 94 76 81 58 22 64 96 77 95 53 90 75 25 15 56 33 03 74 49 51 57 68 98 66 17 69 16 80 85 55 62 92 61 73 31 52 37 06 65 91 54 88 46 10 71 14 
99 F   21 41 28 63 94 76 81 58 22 64 96 77 95 53 90 75 25 99 56 33 03 74 49 51 57 68 98 66 17 69 16 80 85 55 62 92 61 73 31 52 37 06 65 91 54 88 46 10 71 14 
50 F   21 41 28 63 94 76 81 58 22 64 96 77 95 53 90 75 25 99 50 33 03 74 49 51 57 68 98 66 17 69 16 80 85 55 62 92 61 73 31 52 37 06 65 91 54 88 46 10 71 14 
04 F   21 41 28 63 94 76 81 58 22 64 96 77 95 53 90 75 25 99 50 04 03 74 49 51 57 68 98 66 17 69 16 80 85 55 62 92 61 73 31 52 37 06 65 91 54 88 46 10 71 14 
20 F   21 41 28 63 94 76 81 58 22 64 96 77 95 53 90 75 25 99 50 04 20 74 49 51 57 68 98 66 17 69 16 80 85 55 62 92 61 73 31 52 37 06 65 91 54 88 46 10 71 14 
38 F   21 41 28 63 94 76 81 58 22 64 96 77 95 53 90 75 25 99 50 04 20 38 49 51 57 68 98 66 17 69 16 80 85 55 62 92 61 73 31 52 37 06 65 91 54 88 46 10 71 14 
12 F   21 41 28 63 94 76 81 58 22 64 96 77 95 53 90 75 25 99 50 04 20 38 12 51 57 68 98 66 17 69 16 80 85 55 62 92 61 73 31 52 37 06 65 91 54 88 46 10 71 14 
04     21 41 28 63 94 76 81 58 22 64 96 77 95 53 90 75 25 99 50 04 20 38 12 51 57 68 98 66 17 69 16 80 85 55 62 92 61 73 31 52 37 06 65 91 54 88 46 10 71 14 
01 F   21 41 28 63 94 76 81 58 22 64 96 77 95 53 90 75 25 99 50 04 20 38 12 01 57 68 98 66 17 69 16 80 85 55 62 92 61 73 31 52 37 06 65 91 54 88 46 10 71 14 
82 F   21 41 28 63 94 76 81 58 22 64 96 77 95 53 90 75 25 99 50 04 20 38 12 01 82 68 98 66 17 69 16 80 85 55 62 92 61 73 31 52 37 06 65 91 54 88 46 10 71 14 
61     21 41 28 63 94 76 81 58 22 64 96 77 95 53 90 75 25 99 50 04 20 38 12 01 82 68 98 66 17 69 16 80 85 55 62 92 61 73 31 52 37 06 65 91 54 88 46 10 71 14 
11 F   21 41 28 63 94 76 81 58 22 64 96 77 95 53 90 75 25 99 50 04 20 38 12 01 82 11 98 66 17 69 16 80 85 55 62 92 61 73 31 52 37 06 65 91 54 88 46 10 71 14 
25     21 41 28 63 94 76 81 58 22 64 96 77 95 53 90 75 25 99 50 04 20 38 12 01 82 11 98 66 17 69 16 80 85 55 62 92 61 73 31 52 37 06 65 91 54 88 46 10 71 14 
07 F   21 41 28 63 94 76 81 58 22 64 96 77 95 53 90 75 25 99 50 04 20 38 12 01 82 11 07 66 17 69 16 80 85 55 62 92 61 73 31 52 37 06 65 91 54 88 46 10 71 14 
36 F   21 41 28 63 94 76 81 58 22 64 96 77 95 53 90 75 25 99 50 04 20 38 12 01 82 11 07 36 17 69 16 80 85 55 62 92 61 73 31 52 37 06 65 91 54 88 46 10 71 14 
45 F   21 41 28 63 94 76 81 58 22 64 96 77 95 53 90 75 25 99 50 04 20 38 12 01 82 11 07 36 45 69 16 80 85 55 62 92 61 73 31 52 37 06 65 91 54 88 46 10 71 14 
11     21 41 28 63 94 76 81 58 22 64 96 77 95 53 90 75 25 99 50 04 20 38 12 01 82 11 07 36 45 69 16 80 85 55 62 92 61 73 31 52 37 06 65 91 54 88 46 10 71 14 
51 F   21 41 28 63 94 76 81 58 22 64 96 77 95 53 90 75 25 99 50 04 20 38 12 01 82 11 07 36 45 51 16 80 85 55 62 92 61 73 31 52 37 06 65 91 54 88 46 10 71 14 
94     21 41 28 63 94 76 81 58 22 64 96 77 95 53 90 75 25 99 50 04 20 38 12 01 82 11 07 36 45 51 16 80 85 55 62 92 61 73 31 52 37 06 65 91 54 88 46 10 71 14 
11     21 41 28 63 94 76 81 58 22 64 96 77 95 53 90 75 25 99 50 04 20 38 12 01 82 11 07 36 45 51 16 80 85 55 62 92 61 73 31 52 37 06 65 91 54 88 46 10 71 14 
17 F   21 41 28 63 94 76 81 58 22 64 96 77 95 53 90 75 25 99 50 04 20 38 12 01 82 11 07 36 45 51 17 80 85 55 62 92 61 73 31 52 37 06 65 91 54 88 46 10 71 14 
16 F   21 41 28 63 94 76 81 58 22 64 96 77 95 53 90 75 25 99 50 04 20 38 12 01 82 11 07 36 45 51 17 16 85 55 62 92 61 73 31 52 37 06 65 91 54 88 46 10 71 14 
68 F   21 41 28 63 94 76 81 58 22 64 96 77 95 53 90 75 25 99 50 04 20 38 12 01 82 11 07 36 45 51 17 16 68 55 62 92 61 73 31 52 37 06 65 91 54 88 46 10 71 14 
32 F   21 41 28 63 94 76 81 58 22 64 96 77 95 53 90 75 25 99 50 04 20 38 12 01 82 11 07 36 45 51 17 16 68 32 62 92 61 73 31 52 37 06 65 91 54 88 46 10 71 14 
22     21 41 28 63 94 76 81 58 22 64 96 77 95 53 90 75 25 99 50 04 20 38 12 01 82 11 07 36 45 51 17 16 68 32 62 92 61 73 31 52 37 06 65 91 54 88 46 10 71 14 
64     21 41 28 63 94 76 81 58 22 64 96 77 95 53 90 75 25 99 50 04 20 38 12 01 82 11 07 36 45 51 17 16 68 32 62 92 61 73 31 52 37 06 65 91 54 88 46 10 71 14 
67 F   21 41 28 63 94 76 81 58 22 64 96 77 95 53 90 75 25 99 50 04 20 38 12 01 82 11 07 36 45 51 17 16 68 32 67 92 61 73 31 52 37 06 65 91 54 88 46 10 71 14 
56 F   21 41 28 63 94 76 81 58 22 64 96 77 95 53 90 75 25 99 50 04 20 38 12 01 82 11 07 36 45 51 17 16 68 32 67 56 61 73 31 52 37 06 65 91 54 88 46 10 71 14 
88     21 41 28 63 94 76 81 58 22 64 96 77 95 53 90 75 25 99 50 04 20 38 12 01 82 11 07 36 45 51 17 16 68 32 67 56 61 73 31 52 37 06 65 91 54 88 46 10 71 14 
35 F   21 41 28 63 94 76 81 58 22 64 96 77 95 53 90 75 25 99 50 04 20 38 12 01 82 11 07 36 45 51 17 16 68 32 67 56 35 73 31 52 37 06 65 91 54 88 46 10 71 14 
50     21 41 28 63 94 76 81 58 22 64 96 77 95 53 90 75 25 99 50 04 20 38 12 01 82 11 07 36 45 51 17 16 68 32 67 56 35 73 31 52 37 06 65 91 54 88 46 10 71 14 
52     21 41 28 63 94 76 81 58 22 64 96 77 95 53 90 75 25 99 50 04 20 38 12 01 82 11 07 36 45 51 17 16 68 32 67 56 35 73 31 52 37 06 65 91 54 88 46 10 71 14 
85 F   21 41 28 63 94 76 81 58 22 64 96 77 95 53 90 75 25 99 50 04 20 38 12 01 82 11 07 36 45 51 17 16 68 32 67 56 35 85 31 52 37 06 65 91 54 88 46 10 71 14 
28     21 41 28 63 94 76 81 58 22 64 96 77 95 53 90 75 25 99 50 04 20 38 12 01 82 11 07 36 45 51 17 16 68 32 67 56 35 85 31 52 37 06 65 91 54 88 46 10 71 14 
11     21 41 28 63 94 76 81 58 22 64 96 77 95 53 90 75 25 99 50 04 20 38 12 01 82 11 07 36 45 51 17 16 68 32 67 56 35 85 31 52 37 06 65 91 54 88 46 10 71 14 
64     21 41 28 63 94 76 81 58 22 64 96 77 95 53 90 75 25 99 50 04 20 38 12 01 82 11 07 36 45 51 17 16 68 32 67 56 35 85 31 52 37 06 65 91 54 88 46 10 71 14 
81     21 41 28 63 94 76 81 58 22 64 96 77 95 53 90 75 25 99 50 04 20 38 12 01 82 11 07 36 45 51 17 16 68 32 67 56 35 85 31 52 37 06 65 91 54 88 46 10 71 14 
01     21 41 28 63 94 76 81 58 22 64 96 77 95 53 90 75 25 99 50 04 20 38 12 01 82 11 07 36 45 51 17 16 68 32 67 56 35 85 31 52 37 06 65 91 54 88 46 10 71 14 
59 F   21 41 28 63 94 76 81 58 22 64 96 77 95 53 90 75 25 99 50 04 20 38 12 01 82 11 07 36 45 51 17 16 68 32 67 56 35 85 59 52 37 06 65 91 54 88 46 10 71 14 
81     21 41 28 63 94 76 81 58 22 64 96 77 95 53 90 75 25 99 50 04 20 38 12 01 82 11 07 36 45 51 17 16 68 32 67 56 35 85 59 52 37 06 65 91 54 88 46 10 71 14 
39 F   21 41 28 63 94 76 81 58 22 64 96 77 95 53 90 75 25 99 50 04 20 38 12 01 82 11 07 36 45 51 17 16 68 32 67 56 35 85 59 39 37 06 65 91 54 88 46 10 71 14 
71     21 41 28 63 94 76 81 58 22 64 96 77 95 53 90 75 25 99 50 04 20 38 12 01 82 11 07 36 45 51 17 16 68 32 67 56 35 85 59 39 37 06 65 91 54 88 46 10 71 14 
90     21 41 28 63 94 76 81 58 22 64 96 77 95 53 90 75 25 99 50 04 20 38 12 01 82 11 07 36 45 51 17 16 68 32 67 56 35 85 59 39 37 06 65 91 54 88 46 10 71 14 
25     21 41 28 63 94 76 81 58 22 64 96 77 95 53 90 75 25 99 50 04 20 38 12 01 82 11 07 36 45 51 17 16 68 32 67 56 35 85 59 39 37 06 65 91 54 88 46 10 71 14 
14     21 41 28 63 94 76 81 58 22 64 96 77 95 53 90 75 25 99 50 04 20 38 12 01 82 11 07 36 45 51 17 16 68 32 67 56 35 85 59 39 37 06 65 91 54 88 46 10 71 14 
79 F   21 41 28 63 94 76 81 58 22 64 96 77 95 53 90 75 25 99 50 04 20 38 12 01 82 11 07 36 45 51 17 16 68 32 67 56 35 85 59 39 79 06 65 91 54 88 46 10 71 14 
72 F   21 41 28 63 94 76 81 58 22 64 96 77 95 53 90 75 25 99 50 04 20 38 12 01 82 11 07 36 45 51 17 16 68 32 67 56 35 85 59 39 79 72 65 91 54 88 46 10 71 14 
81     21 41 28 63 94 76 81 58 22 64 96 77 95 53 90 75 25 99 50 04 20 38 12 01 82 11 07 36 45 51 17 16 68 32 67 56 35 85 59 39 79 72 65 91 54 88 46 10 71 14 
20     21 41 28 63 94 76 81 58 22 64 96 77 95 53 90 75 25 99 50 04 20 38 12 01 82 11 07 36 45 51 17 16 68 32 67 56 35 85 59 39 79 72 65 91 54 88 46 10 71 14 
77     21 41 28 63 94 76 81 58 22 64 96 77 95 53 90 75 25 99 50 04 20 38 12 01 82 11 07 36 45 51 17 16 68 32 67 56 35 85 59 39 79 72 65 91 54 88 46 10 71 14 
89 F   21 41 28 63 94 76 81 58 22 64 96 77 95 53 90 75 25 99 50 04 20 38 12 01 82 11 07 36 45 51 17 16 68 32 67 56 35 85 59 39 79 72 89 91 54 88 46 10 71 14 
35     21 41 28 63 94 76 81 58 22 64 96 77 95 53 90 75 25 99 50 04 20 38 12 01 82 11 07 36 45 51 17 16 68 32 67 56 35 85 59 39 79 72 89 91 54 88 46 10 71 14 
79     21 41 28 63 94 76 81 58 22 64 96 77 95 53 90 75 25 99 50 04 20 38 12 01 82 11 07 36 45 51 17 16 68 32 67 56 35 85 59 39 79 72 89 91 54 88 46 10 71 14 
91     21 41 28 63 94 76 81 58 22 64 96 77 95 53 90 75 25 99 50 04 20 38 12 01 82 11 07 36 45 51 17 16 68 32 67 56 35 85 59 39 79 72 89 91 54 88 46 10 71 14 
88     21 41 28 63 94 76 81 58 22 64 96 77 95 53 90 75 25 99 50 04 20 38 12 01 82 11 07 36 45 51 17 16 68 32 67 56 35 85 59 39 79 72 89 91 54 88 46 10 71 14 
