Replacement Policy = FIFO
-------------------------------------
Page   Content of Frames
16     81 02 62 48 42 59 37 45 94 34 39 46 74 80 69 47 16 85 26 66 28 11 19 50 61 14 25 56 79 90 98 57 76 84 43 75 44 78 35 15 53 07 83 67 03 13 77 09 97 63 
53     81 02 62 48 42 59 37 45 94 34 39 46 74 80 69 47 16 85 26 66 28 11 19 50 61 14 25 56 79 90 98 57 76 84 43 75 44 78 35 15 53 07 83 67 03 13 77 09 97 63 
08 F   81 02 62 48 42 59 37 45 94 34 39 46 74 80 69 47 16 85 26 66 28 11 19 50 08 14 25 56 79 90 98 57 76 84 43 75 44 78 35 15 53 07 83 67 03 13 77 09 97 63 
73 F   81 02 62 48 42 59 37 45 94 34 39 46 74 80 69 47 16 85 26 66 28 11 19 50 08 73 25 56 79 90 98 57 76 84 43 75 44 78 35 15 53 07 83 67 03 13 77 09 97 63 
78     81 02 62 48 42 59 37 45 94 34 39 46 74 80 69 47 16 85 26 66 28 11 19 50 08 73 25 56 79 90 98 57 76 84 43 75 44 78 35 15 53 07 83 67 03 13 77 09 97 63 
17 F   81 02 62 48 42 59 37 45 94 34 39 46 74 80 69 47 16 85 26 66 28 11 19 50 08 73 17 56 79 90 98 57 76 84 43 75 44 78 35 15 53 07 83 67 03 13 77 09 97 63 
42     81 02 62 48 42 59 37 45 94 34 39 46 74 80 69 47 16 85 26 66 28 11 19 50 08 73 17 56 79 90 98 57 76 84 43 75 44 78 35 15 53 07 83 67 03 13 77 09 97 63 
82 F   81 02 62 48 42 59 37 45 94 34 39 46 74 80 69 47 16 85 26 66 28 11 19 50 08 73 17 82 79 90 98 57 76 84 43 75 44 78 35 15 53 07 83 67 03 13 77 09 97 63 
37     81 02 62 48 42 59 37 45 94 34 39 46 74 80 69 47 16 85 26 66 28 11 19 50 08 73 17 82 79 90 98 57 76 84 43 75 44 78 35 15 53 07 83 67 03 13 77 09 97 63 
39     81 02 62 48 42 59 37 45 94 34 39 46 74 80 69 47 16 85 26 66 28 11 19 50 08 73 17 82 79 90 98 57 76 84 43 75 44 78 35 15 53 07 83 67 03 13 77 09 97 63 
92 F   81 02 62 48 42 59 37 45 94 34 39 46 74 80 69 47 16 85 26 66 28 11 19 50 08 73 17 82 92 90 98 57 76 84 43 75 44 78 35 15 53 07 83 67 03 13 77 09 97 63 
53     81 02 62 48 42 59 37 45 94 34 39 46 74 80 69 47 16 85 26 66 28 11 19 50 08 73 17 82 92 90 98 57 76 84 43 75 44 78 35 15 53 07 83 67 03 13 77 09 97 63 
26     81 02 62 48 42 59 37 45 94 34 39 46 74 80 69 47 16 85 26 66 28 11 19 50 08 73 17 82 92 90 98 57 76 84 43 75 44 78 35 15 53 07 83 67 03 13 77 09 97 63 
38 F   81 02 62 48 42 59 37 45 94 34 39 46 74 80 69 47 16 85 26 66 28 11 19 50 08 73 17 82 92 38 98 57 76 84 43 75 44 78 35 15 53 07 83 67 03 13 77 09 97 63 
17     81 02 62 48 42 59 37 45 94 34 39 46 74 80 69 47 16 85 26 66 28 11 19 50 08 73 17 82 92 38 98 57 76 84 43 75 44 78 35 15 53 07 83 67 03 13 77 09 97 63 
15     81 02 62 48 42 59 37 45 94 34 39 46 74 80 69 47 16 85 26 66 28 11 19 50 08 73 17 82 92 38 98 57 76 84 43 75 44 78 35 15 53 07 83 67 03 13 77 09 97 63 
14 F   81 02 62 48 42 59 37 45 94 34 39 46 74 80 69 47 16 85 26 66 28 11 19 50 08 73 17 82 92 38 14 57 76 84 43 75 44 78 35 15 53 07 83 67 03 13 77 09 97 63 
22 F   81 02 62 48 42 59 37 45 94 34 39 46 74 80 69 47 16 85 26 66 28 11 19 50 08 73 17 82 92 38 14 22 76 84 43 75 44 78 35 15 53 07 83 67 03 13 77 09 97 63 
53     81 02 62 48 42 59 37 45 94 34 39 46 74 80 69 47 16 85 26 66 28 11 19 50 08 73 17 82 92 38 14 22 76 84 43 75 44 78 35 15 53 07 83 67 03 13 77 09 97 63 
28     81 02 62 48 42 59 37 45 94 34 39 46 74 80 69 47 16 85 26 66 28 11 19 50 08 73 17 82 92 38 14 22 76 84 43 75 44 78 35 15 53 07 83 67 03 13 77 09 97 63 
83     81 02 62 48 42 59 37 45 94 34 39 46 74 80 69 47 16 85 26 66 28 11 19 50 08 73 17 82 92 38 14 22 76 84 43 75 44 78 35 15 53 07 83 67 03 13 77 09 97 63 
95 F   81 02 62 48 42 59 37 45 94 34 39 46 74 80 69 47 16 85 26 66 28 11 19 50 08 73 17 82 92 38 14 22 95 84 43 75 44 78 35 15 53 07 83 67 03 13 77 09 97 63 
04 F   81 02 62 48 42 59 37 45 94 34 39 46 74 80 69 47 16 85 26 66 28 11 19 50 08 73 17 82 92 38 14 22 95 04 43 75 44 78 35 15 53 07 83 67 03 13 77 09 97 63 
99 F   81 02 62 48 42 59 37 45 94 34 39 46 74 80 69 47 16 85 26 66 28 11 19 50 08 73 17 82 92 38 14 22 95 04 99 75 44 78 35 15 53 07 83 67 03 13 77 09 97 63 
47     81 02 62 48 42 59 37 45 94 34 39 46 74 80 69 47 16 85 26 66 28 11 19 50 08 73 17 82 92 38 14 22 95 04 99 75 44 78 35 15 53 07 83 67 03 13 77 09 97 63 
48     81 02 62 48 42 59 37 45 94 34 39 46 74 80 69 47 16 85 26 66 28 11 19 50 08 73 17 82 92 38 14 22 95 04 99 75 44 78 35 15 53 07 83 67 03 13 77 09 97 63 
07     81 02 62 48 42 59 37 45 94 34 39 46 74 80 69 47 16 85 26 66 28 11 19 50 08 73 17 82 92 38 14 22 95 04 99 75 44 78 35 15 53 07 83 67 03 13 77 09 97 63 
39     81 02 62 48 42 59 37 45 94 34 39 46 74 80 69 47 16 85 26 66 28 11 19 50 08 73 17 82 92 38 14 22 95 04 99 75 44 78 35 15 53 07 83 67 03 13 77 09 97 63 
29 F   81 02 62 48 42 59 37 45 94 34 39 46 74 80 69 47 16 85 26 66 28 11 19 50 08 73 17 82 92 38 14 22 95 04 99 29 44 78 35 15 53 07 83 67 03 13 77 09 97 63 
20 F   81 02 62 48 42 59 37 45 94 34 39 46 74 80 69 47 16 85 26 66 28 11 19 50 08 73 17 82 92 38 14 22 95 04 99 29 20 78 35 15 53 07 83 67 03 13 77 09 97 63 
78     81 02 62 48 42 59 37 45 94 34 39 46 74 80 69 47 16 85 26 66 28 11 19 50 08 73 17 82 92 38 14 22 95 04 99 29 20 78 35 15 53 07 83 67 03 13 77 09 97 63 
91 F   81 02 62 48 42 59 37 45 94 34 39 46 74 80 69 47 16 85 26 66 28 11 19 50 08 73 17 82 92 38 14 22 95 04 99 29 20 91 35 15 53 07 83 67 03 13 77 09 97 63 
15     81 02 62 48 42 59 37 45 94 34 39 46 74 80 69 47 16 85 26 66 28 11 19 50 08 73 17 82 92 38 14 22 95 04 99 29 20 91 35 15 53 07 83 67 03 13 77 09 97 63 
87 F   81 02 62 48 42 59 37 45 94 34 39 46 74 80 69 47 16 85 26 66 28 11 19 50 08 73 17 82 92 38 14 22 95 04 99 29 20 91 87 15 53 07 83 67 03 13 77 09 97 63 
94     81 02 62 48 42 59 37 45 94 34 39 46 74 80 69 47 16 85 26 66 28 11 19 50 08 73 17 82 92 38 14 22 95 04 99 29 20 91 87 15 53 07 83 67 03 13 77 09 97 63 
41 F   81 02 62 48 42 59 37 45 94 34 39 46 74 80 69 47 16 85 26 66 28 11 19 50 08 73 17 82 92 38 14 22 95 04 99 29 20 91 87 41 53 07 83 67 03 13 77 09 97 63 
73     81 02 62 48 42 59 37 45 94 34 39 46 74 80 69 47 16 85 26 66 28 11 19 50 08 73 17 82 92 38 14 22 95 04 99 29 20 91 87 41 53 07 83 67 03 13 77 09 97 63 
09     81 02 62 48 42 59 37 45 94 34 39 46 74 80 69 47 16 85 26 66 28 11 19 50 08 73 17 82 92 38 14 22 95 04 99 29 20 91 87 41 53 07 83 67 03 13 77 09 97 63 
68 F   81 02 62 48 42 59 37 45 94 34 39 46 74 80 69 47 16 85 26 66 28 11 19 50 08 73 17 82 92 38 14 22 95 04 99 29 20 91 87 41 68 07 83 67 03 13 77 09 97 63 
44 F   81 02 62 48 42 59 37 45 94 34 39 46 74 80 69 47 16 85 26 66 28 11 19 50 08 73 17 82 92 38 14 22 95 04 99 29 20 91 87 41 68 44 83 67 03 13 77 09 97 63 
20     81 02 62 48 42 59 37 45 94 34 39 46 74 80 69 47 16 85 26 66 28 11 19 50 08 73 17 82 92 38 14 22 95 04 99 29 20 91 87 41 68 44 83 67 03 13 77 09 97 63 
59     81 02 62 48 42 59 37 45 94 34 39 46 74 80 69 47 16 85 26 66 28 11 19 50 08 73 17 82 92 38 14 22 95 04 99 29 20 91 87 41 68 44 83 67 03 13 77 09 97 63 
12 F   81 02 62 48 42 59 37 45 94 34 39 46 74 80 69 47 16 85 26 66 28 11 19 50 08 73 17 82 92 38 14 22 95 04 99 29 20 91 87 41 68 44 12 67 03 13 77 09 97 63 
70 F   81 02 62 48 42 59 37 45 94 34 39 46 74 80 69 47 16 85 26 66 28 11 19 50 08 73 17 82 92 38 14 22 95 04 99 29 20 91 87 41 68 44 12 70 03 13 77 09 97 63 
82     81 02 62 48 42 59 37 45 94 34 39 46 74 80 69 47 16 85 26 66 28 11 19 50 08 73 17 82 92 38 14 22 95 04 99 29 20 91 87 41 68 44 12 70 03 13 77 09 97 63 
66     81 02 62 48 42 59 37 45 94 34 39 46 74 80 69 47 16 85 26 66 28 11 19 50 08 73 17 82 92 38 14 22 95 04 99 29 20 91 87 41 68 44 12 70 03 13 77 09 97 63 
31 F   81 02 62 48 42 59 37 45 94 34 39 46 74 80 69 47 16 85 26 66 28 11 19 50 08 73 17 82 92 38 14 22 95 04 99 29 20 91 87 41 68 44 12 70 31 13 77 09 97 63 
97     81 02 62 48 42 59 37 45 94 34 39 46 74 80 69 47 16 85 26 66 28 11 19 50 08 73 17 82 92 38 14 22 95 04 99 29 20 91 87 41 68 44 12 70 31 13 77 09 97 63 
29     81 02 62 48 42 59 37 45 94 34 39 46 74 80 69 47 16 85 26 66 28 11 19 50 08 73 17 82 92 38 14 22 95 04 99 29 20 91 87 41 68 44 12 70 31 13 77 09 97 63 
46     81 02 62 48 42 59 37 45 94 34 39 46 74 80 69 47 16 85 26 66 28 11 19 50 08 73 17 82 92 38 14 22 95 04 99 29 20 91 87 41 68 44 12 70 31 13 77 09 97 63 
02     81 02 62 48 42 59 37 45 94 34 39 46 74 80 69 47 16 85 26 66 28 11 19 50 08 73 17 82 92 38 14 22 95 04 99 29 20 91 87 41 68 44 12 70 31 13 77 09 97 63 
15 F   81 02 62 48 42 59 37 45 94 34 39 46 74 80 69 47 16 85 26 66 28 11 19 50 08 73 17 82 92 38 14 22 95 04 99 29 20 91 87 41 68 44 12 70 31 15 77 09 97 63 
53 F   81 02 62 48 42 59 37 45 94 34 39 46 74 80 69 47 16 85 26 66 28 11 19 50 08 73 17 82 92 38 14 22 95 04 99 29 20 91 87 41 68 44 12 70 31 15 53 09 97 63 
27 F   81 02 62 48 42 59 37 45 94 34 39 46 74 80 69 47 16 85 26 66 28 11 19 50 08 73 17 82 92 38 14 22 95 04 99 29 20 91 87 41 68 44 12 70 31 15 53 27 97 63 
09 F   81 02 62 48 42 59 37 45 94 34 39 46 74 80 69 47 16 85 26 66 28 11 19 50 08 73 17 82 92 38 14 22 95 04 99 29 20 91 87 41 68 44 12 70 31 15 53 27 09 63 
15     81 02 62 48 42 59 37 45 94 34 39 46 74 80 69 47 16 85 26 66 28 11 19 50 08 73 17 82 92 38 14 22 95 04 99 29 20 91 87 41 68 44 12 70 31 15 53 27 09 63 
15     81 02 62 48 42 59 37 45 94 34 39 46 74 80 69 47 16 85 26 66 28 11 19 50 08 73 17 82 92 38 14 22 95 04 99 29 20 91 87 41 68 44 12 70 31 15 53 27 09 63 
08     81 02 62 48 42 59 37 45 94 34 39 46 74 80 69 47 16 85 26 66 28 11 19 50 08 73 17 82 92 38 14 22 95 04 99 29 20 91 87 41 68 44 12 70 31 15 53 27 09 63 
46     81 02 62 48 42 59 37 45 94 34 39 46 74 80 69 47 16 85 26 66 28 11 19 50 08 73 17 82 92 38 14 22 95 04 99 29 20 91 87 41 68 44 12 70 31 15 53 27 09 63 
99     81 02 62 48 42 59 37 45 94 34 39 46 74 80 69 47 16 85 26 66 28 11 19 50 08 73 17 82 92 38 14 22 95 04 99 29 20 91 87 41 68 44 12 70 31 15 53 27 09 63 
19     81 02 62 48 42 59 37 45 94 34 39 46 74 80 69 47 16 85 26 66 28 11 19 50 08 73 17 82 92 38 14 22 95 04 99 29 20 91 87 41 68 44 12 70 31 15 53 27 09 63 
68     81 02 62 48 42 59 37 45 94 34 39 46 74 80 69 47 16 85 26 66 28 11 19 50 08 73 17 82 92 38 14 22 95 04 99 29 20 91 87 41 68 44 12 70 31 15 53 27 09 63 
22     81 02 62 48 42 59 37 45 94 34 39 46 74 80 69 47 16 85 26 66 28 11 19 50 08 73 17 82 92 38 14 22 95 04 99 29 20 91 87 41 68 44 12 70 31 15 53 27 09 63 
66     81 02 62 48 42 59 37 45 94 34 39 46 74 80 69 47 16 85 26 66 28 11 19 50 08 73 17 82 92 38 14 22 95 04 99 29 20 91 87 41 68 44 12 70 31 15 53 27 09 63 
91     81 02 62 48 42 59 37 45 94 34 39 46 74 80 69 47 16 85 26 66 28 11 19 50 08 73 17 82 92 38 14 22 95 04 99 29 20 91 87 41 68 44 12 70 31 15 53 27 09 63 
28     81 02 62 48 42 59 37 45 94 34 39 46 74 80 69 47 16 85 26 66 28 11 19 50 08 73 17 82 92 38 14 22 95 04 99 29 20 91 87 41 68 44 12 70 31 15 53 27 09 63 
01 F   81 02 62 48 42 59 37 45 94 34 39 46 74 80 69 47 16 85 26 66 28 11 19 50 08 73 17 82 92 38 14 22 95 04 99 29 20 91 87 41 68 44 12 70 31 15 53 27 09 01 
54 F   54 02 62 48 42 59 37 45 94 34 39 46 74 80 69 47 16 85 26 66 28 11 19 50 08 73 17 82 92 38 14 22 95 04 99 29 20 91 87 41 68 44 12 70 31 15 53 27 09 01 
47     54 02 62 48 42 59 37 45 94 34 39 46 74 80 69 47 16 85 26 66 28 11 19 50 08 73 17 82 92 38 14 22 95 04 99 29 20 91 87 41 68 44 12 70 31 15 53 27 09 01 
88 F   54 88 62 48 42 59 37 45 94 34 39 46 74 80 69 47 16 85 26 66 28 11 19 50 08 73 17 82 92 38 14 22 95 04 99 29 20 91 87 41 68 44 12 70 31 15 53 27 09 01 
16     54 88 62 48 42 59 37 45 94 34 39 46 74 80 69 47 16 85 26 66 28 11 19 50 08 73 17 82 92 38 14 22 95 04 99 29 20 91 87 41 68 44 12 70 31 15 53 27 09 01 
60 F   54 88 60 48 42 59 37 45 94 34 39 46 74 80 69 47 16 85 26 66 28 11 19 50 08 73 17 82 92 38 14 22 95 04 99 29 20 91 87 41 68 44 12 70 31 15 53 27 09 01 
13 F   54 88 60 13 42 59 37 45 94 34 39 46 74 80 69 47 16 85 26 66 28 11 19 50 08 73 17 82 92 38 14 22 95 04 99 29 20 91 87 41 68 44 12 70 31 15 53 27 09 01 
12     54 88 60 13 42 59 37 45 94 34 39 46 74 80 69 47 16 85 26 66 28 11 19 50 08 73 17 82 92 38 14 22 95 04 99 29 20 91 87 41 68 44 12 70 31 15 53 27 09 01 
60     54 88 60 13 42 59 37 45 94 34 39 46 74 80 69 47 16 85 26 66 28 11 19 50 08 73 17 82 92 38 14 22 95 04 99 29 20 91 87 41 68 44 12 70 31 15 53 27 09 01 
74     54 88 60 13 42 59 37 45 94 34 39 46 74 80 69 47 16 85 26 66 28 11 19 50 08 73 17 82 92 38 14 22 95 04 99 29 20 91 87 41 68 44 12 70 31 15 53 27 09 01 
30 F   54 88 60 13 30 59 37 45 94 34 39 46 74 80 69 47 16 85 26 66 28 11 19 50 08 73 17 82 92 38 14 22 95 04 99 29 20 91 87 41 68 44 12 70 31 15 53 27 09 01 
92     54 88 60 13 30 59 37 45 94 34 39 46 74 80 69 47 16 85 26 66 28 11 19 50 08 73 17 82 92 38 14 22 95 04 99 29 20 91 87 41 68 44 12 70 31 15 53 27 09 01 
79 F   54 88 60 13 30 79 37 45 94 34 39 46 74 80 69 47 16 85 26 66 28 11 19 50 08 73 17 82 92 38 14 22 95 04 99 29 20 91 87 41 68 44 12 70 31 15 53 27 09 01 
87     54 88 60 13 30 79 37 45 94 34 39 46 74 80 69 47 16 85 26 66 28 11 19 50 08 73 17 82 92 38 14 22 95 04 99 29 20 91 87 41 68 44 12 70 31 15 53 27 09 01 
62 F   54 88 60 13 30 79 62 45 94 34 39 46 74 80 69 47 16 85 26 66 28 11 19 50 08 73 17 82 92 38 14 22 95 04 99 29 20 91 87 41 68 44 12 70 31 15 53 27 09 01 
77 F   54 88 60 13 30 79 62 77 94 34 39 46 74 80 69 47 16 85 26 66 28 11 19 50 08 73 17 82 92 38 14 22 95 04 99 29 20 91 87 41 68 44 12 70 31 15 53 27 09 01 
57 F   54 88 60 13 30 79 62 77 57 34 39 46 74 80 69 47 16 85 26 66 28 11 19 50 08 73 17 82 92 38 14 22 95 04 99 29 20 91 87 41 68 44 12 70 31 15 53 27 09 01 
26     54 88 60 13 30 79 62 77 57 34 39 46 74 80 69 47 16 85 26 66 28 11 19 50 08 73 17 82 92 38 14 22 95 04 99 29 20 91 87 41 68 44 12 70 31 15 53 27 09 01 
43 F   54 88 60 13 30 79 62 77 57 43 39 46 74 80 69 47 16 85 26 66 28 11 19 50 08 73 17 82 92 38 14 22 95 04 99 29 20 91 87 41 68 44 12 70 31 15 53 27 09 01 
54     54 88 60 13 30 79 62 77 57 43 39 46 74 80 69 47 16 85 26 66 28 11 19 50 08 73 17 82 92 38 14 22 95 04 99 29 20 91 87 41 68 44 12 70 31 15 53 27 09 01 
09     54 88 60 13 30 79 62 77 57 43 39 46 74 80 69 47 16 85 26 66 28 11 19 50 08 73 17 82 92 38 14 22 95 04 99 29 20 91 87 41 68 44 12 70 31 15 53 27 09 01 
16     54 88 60 13 30 79 62 77 57 43 39 46 74 80 69 47 16 85 26 66 28 11 19 50 08 73 17 82 92 38 14 22 95 04 99 29 20 91 87 41 68 44 12 70 31 15 53 27 09 01 
78 F   54 88 60 13 30 79 62 77 57 43 78 46 74 80 69 47 16 85 26 66 28 11 19 50 08 73 17 82 92 38 14 22 95 04 99 29 20 91 87 41 68 44 12 70 31 15 53 27 09 01 
28     54 88 60 13 30 79 62 77 57 43 78 46 74 80 69 47 16 85 26 66 28 11 19 50 08 73 17 82 92 38 14 22 95 04 99 29 20 91 87 41 68 44 12 70 31 15 53 27 09 01 
85     54 88 60 13 30 79 62 77 57 43 78 46 74 80 69 47 16 85 26 66 28 11 19 50 08 73 17 82 92 38 14 22 95 04 99 29 20 91 87 41 68 44 12 70 31 15 53 27 09 01 
60     54 88 60 13 30 79 62 77 57 43 78 46 74 80 69 47 16 85 26 66 28 11 19 50 08 73 17 82 92 38 14 22 95 04 99 29 20 91 87 41 68 44 12 70 31 15 53 27 09 01 
91     54 88 60 13 30 79 62 77 57 43 78 46 74 80 69 47 16 85 26 66 28 11 19 50 08 73 17 82 92 38 14 22 95 04 99 29 20 91 87 41 68 44 12 70 31 15 53 27 09 01 
14     54 88 60 13 30 79 62 77 57 43 78 46 74 80 69 47 16 85 26 66 28 11 19 50 08 73 17 82 92 38 14 22 95 04 99 29 20 91 87 41 68 44 12 70 31 15 53 27 09 01 
97 F   54 88 60 13 30 79 62 77 57 43 78 97 74 80 69 47 16 85 26 66 28 11 19 50 08 73 17 82 92 38 14 22 95 04 99 29 20 91 87 41 68 44 12 70 31 15 53 27 09 01 
59 F   54 88 60 13 30 79 62 77 57 43 78 97 59 80 69 47 16 85 26 66 28 11 19 50 08 73 17 82 92 38 14 22 95 04 99 29 20 91 87 41 68 44 12 70 31 15 53 27 09 01 
83 F   54 88 60 13 30 79 62 77 57 43 78 97 59 83 69 47 16 85 26 66 28 11 19 50 08 73 17 82 92 38 14 22 95 04 99 29 20 91 87 41 68 44 12 70 31 15 53 27 09 01 
82     54 88 60 13 30 79 62 77 57 43 78 97 59 83 69 47 16 85 26 66 28 11 19 50 08 73 17 82 92 38 14 22 95 04 99 29 20 91 87 41 68 44 12 70 31 15 53 27 09 01 
28     54 88 60 13 30 79 62 77 57 43 78 97 59 83 69 47 16 85 26 66 28 11 19 50 08 73 17 82 92 38 14 22 95 04 99 29 20 91 87 41 68 44 12 70 31 15 53 27 09 01 
57     54 88 60 13 30 79 62 77 57 43 78 97 59 83 69 47 16 85 26 66 28 11 19 50 08 73 17 82 92 38 14 22 95 04 99 29 20 91 87 41 68 44 12 70 31 15 53 27 09 01 
70     54 88 60 13 30 79 62 77 57 43 78 97 59 83 69 47 16 85 26 66 28 11 19 50 08 73 17 82 92 38 14 22 95 04 99 29 20 91 87 41 68 44 12 70 31 15 53 27 09 01 
60     54 88 60 13 30 79 62 77 57 43 78 97 59 83 69 47 16 85 26 66 28 11 19 50 08 73 17 82 92 38 14 22 95 04 99 29 20 91 87 41 68 44 12 70 31 15 53 27 09 01 
13     54 88 60 13 30 79 62 77 57 43 78 97 59 83 69 47 16 85 26 66 28 11 19 50 08 73 17 82 92 38 14 22 95 04 99 29 20 91 87 41 68 44 12 70 31 15 53 27 09 01 
93 F   54 88 60 13 30 79 62 77 57 43 78 97 59 83 93 47 16 85 26 66 28 11 19 50 08 73 17 82 92 38 14 22 95 04 99 29 20 91 87 41 68 44 12 70 31 15 53 27 09 01 
47     54 88 60 13 30 79 62 77 57 43 78 97 59 83 93 47 16 85 26 66 28 11 19 50 08 73 17 82 92 38 14 22 95 04 99 29 20 91 87 41 68 44 12 70 31 15 53 27 09 01 
33 F   54 88 60 13 30 79 62 77 57 43 78 97 59 83 93 33 16 85 26 66 28 11 19 50 08 73 17 82 92 38 14 22 95 04 99 29 20 91 87 41 68 44 12 70 31 15 53 27 09 01 
67 F   54 88 60 13 30 79 62 77 57 43 78 97 59 83 93 33 67 85 26 66 28 11 19 50 08 73 17 82 92 38 14 22 95 04 99 29 20 91 87 41 68 44 12 70 31 15 53 27 09 01 
01     54 88 60 13 30 79 62 77 57 43 78 97 59 83 93 33 67 85 26 66 28 11 19 50 08 73 17 82 92 38 14 22 95 04 99 29 20 91 87 41 68 44 12 70 31 15 53 27 09 01 
29     54 88 60 13 30 79 62 77 57 43 78 97 59 83 93 33 67 85 26 66 28 11 19 50 08 73 17 82 92 38 14 22 95 04 99 29 20 91 87 41 68 44 12 70 31 15 53 27 09 01 
52 F   54 88 60 13 30 79 62 77 57 43 78 97 59 83 93 33 67 52 26 66 28 11 19 50 08 73 17 82 92 38 14 22 95 04 99 29 20 91 87 41 68 44 12 70 31 15 53 27 09 01 
05 F   54 88 60 13 30 79 62 77 57 43 78 97 59 83 93 33 67 52 05 66 28 11 19 50 08 73 17 82 92 38 14 22 95 04 99 29 20 91 87 41 68 44 12 70 31 15 53 27 09 01 
35 F   54 88 60 13 30 79 62 77 57 43 78 97 59 83 93 33 67 52 05 35 28 11 19 50 08 73 17 82 92 38 14 22 95 04 99 29 20 91 87 41 68 44 12 70 31 15 53 27 09 01 
85 F   54 88 60 13 30 79 62 77 57 43 78 97 59 83 93 33 67 52 05 35 85 11 19 50 08 73 17 82 92 38 14 22 95 04 99 29 20 91 87 41 68 44 12 70 31 15 53 27 09 01 
80 F   54 88 60 13 30 79 62 77 57 43 78 97 59 83 93 33 67 52 05 35 85 80 19 50 08 73 17 82 92 38 14 22 95 04 99 29 20 91 87 41 68 44 12 70 31 15 53 27 09 01 
17     54 88 60 13 30 79 62 77 57 43 78 97 59 83 93 33 67 52 05 35 85 80 19 50 08 73 17 82 92 38 14 22 95 04 99 29 20 91 87 41 68 44 12 70 31 15 53 27 09 01 
02 F   54 88 60 13 30 79 62 77 57 43 78 97 59 83 93 33 67 52 05 35 85 80 02 50 08 73 17 82 92 38 14 22 95 04 99 29 20 91 87 41 68 44 12 70 31 15 53 27 09 01 
74 F   54 88 60 13 30 79 62 77 57 43 78 97 59 83 93 33 67 52 05 35 85 80 02 74 08 73 17 82 92 38 14 22 95 04 99 29 20 91 87 41 68 44 12 70 31 15 53 27 09 01 
59     54 88 60 13 30 79 62 77 57 43 78 97 59 83 93 33 67 52 05 35 85 80 02 74 08 73 17 82 92 38 14 22 95 04 99 29 20 91 87 41 68 44 12 70 31 15 53 27 09 01 
72 F   54 88 60 13 30 79 62 77 57 43 78 97 59 83 93 33 67 52 05 35 85 80 02 74 72 73 17 82 92 38 14 22 95 04 99 29 20 91 87 41 68 44 12 70 31 15 53 27 09 01 
33     54 88 60 13 30 79 62 77 57 43 78 97 59 83 93 33 67 52 05 35 85 80 02 74 72 73 17 82 92 38 14 22 95 04 99 29 20 91 87 41 68 44 12 70 31 15 53 27 09 01 
64 F   54 88 60 13 30 79 62 77 57 43 78 97 59 83 93 33 67 52 05 35 85 80 02 74 72 64 17 82 92 38 14 22 95 04 99 29 20 91 87 41 68 44 12 70 31 15 53 27 09 01 
13     54 88 60 13 30 79 62 77 57 43 78 97 59 83 93 33 67 52 05 35 85 80 02 74 72 64 17 82 92 38 14 22 95 04 99 29 20 91 87 41 68 44 12 70 31 15 53 27 09 01 
82     54 88 60 13 30 79 62 77 57 43 78 97 59 83 93 33 67 52 05 35 85 80 02 74 72 64 17 82 92 38 14 22 95 04 99 29 20 91 87 41 68 44 12 70 31 15 53 27 09 01 
88     54 88 60 13 30 79 62 77 57 43 78 97 59 83 93 33 67 52 05 35 85 80 02 74 72 64 17 82 92 38 14 22 95 04 99 29 20 91 87 41 68 44 12 70 31 15 53 27 09 01 
60     54 88 60 13 30 79 62 77 57 43 78 97 59 83 93 33 67 52 05 35 85 80 02 74 72 64 17 82 92 38 14 22 95 04 99 29 20 91 87 41 68 44 12 70 31 15 53 27 09 01 
69 F   54 88 60 13 30 79 62 77 57 43 78 97 59 83 93 33 67 52 05 35 85 80 02 74 72 64 69 82 92 38 14 22 95 04 99 29 20 91 87 41 68 44 12 70 31 15 53 27 09 01 
19 F   54 88 60 13 30 79 62 77 57 43 78 97 59 83 93 33 67 52 05 35 85 80 02 74 72 64 69 19 92 38 14 22 95 04 99 29 20 91 87 41 68 44 12 70 31 15 53 27 09 01 
37 F   54 88 60 13 30 79 62 77 57 43 78 97 59 83 93 33 67 52 05 35 85 80 02 74 72 64 69 19 37 38 14 22 95 04 99 29 20 91 87 41 68 44 12 70 31 15 53 27 09 01 
06 F   54 88 60 13 30 79 62 77 57 43 78 97 59 83 93 33 67 52 05 35 85 80 02 74 72 64 69 19 37 06 14 22 95 04 99 29 20 91 87 41 68 44 12 70 31 15 53 27 09 01 
82 F   54 88 60 13 30 79 62 77 57 43 78 97 59 83 93 33 67 52 05 35 85 80 02 74 72 64 69 19 37 06 82 22 95 04 99 29 20 91 87 41 68 44 12 70 31 15 53 27 09 01 
53     54 88 60 13 30 79 62 77 57 43 78 97 59 83 93 33 67 52 05 35 85 80 02 74 72 64 69 19 37 06 82 22 95 04 99 29 20 91 87 41 68 44 12 70 31 15 53 27 09 01 
22     54 88 60 13 30 79 62 77 57 43 78 97 59 83 93 33 67 52 05 35 85 80 02 74 72 64 69 19 37 06 82 22 95 04 99 29 20 91 87 41 68 44 12 70 31 15 53 27 09 01 
88     54 88 60 13 30 79 62 77 57 43 78 97 59 83 93 33 67 52 05 35 85 80 02 74 72 64 69 19 37 06 82 22 95 04 99 29 20 91 87 41 68 44 12 70 31 15 53 27 09 01 
24 F   54 88 60 13 30 79 62 77 57 43 78 97 59 83 93 33 67 52 05 35 85 80 02 74 72 64 69 19 37 06 82 24 95 04 99 29 20 91 87 41 68 44 12 70 31 15 53 27 09 01 
